rev_Mean,mou_Mean,totmrc_Mean,da_Mean,ovrmou_Mean,ovrrev_Mean,vceovr_Mean,datovr_Mean,roam_Mean,change_mou,change_rev,drop_vce_Mean,drop_dat_Mean,blck_vce_Mean,blck_dat_Mean,unan_vce_Mean,unan_dat_Mean,plcd_vce_Mean,plcd_dat_Mean,recv_vce_Mean,recv_sms_Mean,comp_vce_Mean,comp_dat_Mean,custcare_Mean,ccrndmou_Mean,cc_mou_Mean,inonemin_Mean,threeway_Mean,mou_cvce_Mean,mou_cdat_Mean,mou_rvce_Mean,owylis_vce_Mean,mouowylisv_Mean,iwylis_vce_Mean,mouiwylisv_Mean,peak_vce_Mean,peak_dat_Mean,mou_peav_Mean,mou_pead_Mean,opk_vce_Mean,opk_dat_Mean,mou_opkv_Mean,mou_opkd_Mean,drop_blk_Mean,attempt_Mean,complete_Mean,callfwdv_Mean,callwait_Mean,churn,months,uniqsubs,actvsubs,new_cell,crclscod,asl_flag,totcalls,totmou,totrev,adjrev,adjmou,adjqty,avgrev,avgmou,avgqty,avg3mou,avg3qty,avg3rev,avg6mou,avg6qty,avg6rev,prizm_social_one,area,dualband,refurb_new,hnd_price,phones,models,hnd_webcap,truck,rv,ownrent,lor,dwlltype,marital,adults,infobase,income,numbcars,HHstatin,dwllsize,forgntvl,ethnic,kid0_2,kid3_5,kid6_10,kid11_15,kid16_17,creditcd,eqpdays,Customer_ID,,
140.7375,2072.25,109.97,1.485,0,0,0,0,28.4575,-117.25,-24.1675,10.33333333,0,5.333333333,0,77,0,558,0,430.3333333,0,470.6666667,0,0.666666667,2.666666667,2.613333333,209.3333333,0,631.65,0,672.7666667,61.33333333,42.75333333,63.33333333,66.36333333,749.3333333,0,1130.943333,0,146.3333333,0,173.4733333,0,15.66666667,558,470.6666667,0,26.33333333,0,52,2,2,N,AA,N,48380,84506.19333,6495.1,6368.9,83863.19,47964,127.38,1677.26,959.28,2111,1272,149,2308,1381,149,R,TENNESSEE AREA,Y,N,149.9899902,7,5,WCMB,0,0,,,,U,,,,,,,0,N,U,U,U,U,U,N,411,1000789,,
30,124.25,30,0,0,0,0,0,0,-37.25,0,5.333333333,0,0.666666667,0,4,0,50.33333333,0,69.66666667,0,44.33333333,0,0,0,0,48.33333333,0,36.26666667,0,47.05666667,15.66666667,12.44,14,16.11333333,55.66666667,0,56.65,0,31.33333333,0,26.67333333,0,6,50.33333333,44.33333333,0,0,1,52,1,1,Y,B,N,4097,7554.053333,1782.46,1698.63,7197.05,3929,33.97,143.94,78.58,137,96,30,167,113,30,U,NEW YORK CITY AREA,N,N,129.9899902,3,3,WCMB,0,0,,4,S,U,1,M,3,1,,A,0,H,U,U,U,U,U,N,521,1000790,,
112.345,937.5,94.99,4.2075,0,0,0,0,22.9375,-54.5,-24.745,14.66666667,0,1.333333333,0,53,0,332.3333333,0.333333333,122.3333333,0,267.3333333,0.333333333,0,0,0,69,0,402.66,0.066666667,149.8333333,26.66666667,23.12,0,0,298,0,467.53,0,70,0.333333333,84.96333333,0.066666667,16,332.6666667,267.6666667,0,6.333333333,0,48,1,1,N,B,N,10898,22537.06667,3880.87,3803.54,22434.07,10845,82.69,487.7,235.76,956,422,121,1051,431,143,S,GREAT LAKES AREA,Y,N,149.9899902,3,3,WCMB,0,0,O,6,S,M,2,M,6,,C,A,0,O,U,U,Y,Y,U,Y,142,1000791,,
79.285,658.5,75,0.2475,0,0,0,0,0,41.5,-0.045,2.333333333,0,4.333333333,0,15.33333333,0,137.6666667,0,25.33333333,0,116,0,0,0,0,7.333333333,0,530.14,0,69.29,24,18.26333333,1.666666667,2.506666667,76.66666667,0,168.4633333,0,64.33333333,0,430.9666667,0,6.666666667,137.6666667,116,0,0,0,48,1,1,Y,C,N,8697,22643,3244.77,3138.82,22083,8427,68.24,480.07,183.2,645,158,80,504,147,79,S,MIDWEST AREA,Y,N,79.98999023,6,3,WCMB,0,0,O,3,S,B,1,M,6,1,C,A,0,U,U,U,U,U,U,Y,317,1000792,,
30,80.75,30,0,0,0,0,0,0,70.25,0,0,0,0,0,1.333333333,0,25.66666667,0,2,0,24.33333333,0,0,0,0,1.333333333,0,44.11333333,0,1.376666667,0.666666667,0.546666667,1,0.423333333,23.33333333,0,44.11666667,0,3,0,1.373333333,0,0,25.66666667,24.33333333,0,0,1,52,2,2,N,A,N,801,1362,1588.67,1529.17,1350,796,30.58,27,15.92,57,23,30,58,23,30,S,PHILADELPHIA AREA,Y,N,29.98999023,2,2,NA,0,0,O,14,S,M,2,M,7,2,I,A,0,H,U,U,U,Y,Y,Y,876,1000793,,
43.7375,82.5,44.99,0,0,0,0,0,0,15.5,-8.7475,0.333333333,0,3.666666667,0,3.333333333,0,21.66666667,0,3.666666667,0,14.33333333,0,0,0,0,1.333333333,0,80.27,0,3.42,1.666666667,2.236666667,0,0,10.66666667,0,19.24,0,7.333333333,0,64.45,0,4,21.66666667,14.33333333,0,0,0,48,1,1,Y,A,N,899,2501,925.49,836.99,2272,817,26.16,71,25.53,77,13,47,45,12,31,U,MIDWEST AREA,Y,N,129.9899902,3,2,WCMB,1,0,O,8,S,U,2,M,6,1,C,A,0,N,U,U,U,U,U,Y,100,1000794,,
40,108.25,40,0,0,0,0,0,0,46.75,0,2.666666667,0,0.333333333,0,8.333333333,0,44,0,7.666666667,0,32.66666667,0,0,0,0,4.666666667,0,74.68333333,0,14.27333333,0.333333333,0.26,0,0,27.66666667,0,72.44666667,0,12.66666667,0,16.51,0,3,44,32.66666667,0,0,1,48,1,1,Y,A,N,1734,4797,1956.43,1879.1,4758,1714,40.85,103.43,37.26,93,38,40,92,35,41,U,NEW YORK CITY AREA,N,N,29.98999023,1,1,NA,0,0,,,,U,1,M,,,,,0,I,U,U,U,U,U,N,1462,1000795,,
56.9375,468,55,0,16.75,1.675,1.675,0,0,-130,-1.9375,6,0,4.333333333,0,8.333333333,0,124.6666667,0,52.33333333,0,108.3333333,0,0,0,0,23.66666667,0.333333333,225.5,0,88.5,40.66666667,24.25,10.33333333,12.40333333,137.6666667,0,285.5033333,0,20.66666667,0,28.49666667,0,10.33333333,124.6666667,108.3333333,0,2.666666667,1,48,2,2,N,A,N,9362,19009.04,2748.92,2642.08,18758.04,9244,57.44,407.78,200.96,511,220,57,510,235,57,S,SOUTH FLORIDA AREA,Y,R,79.98999023,4,4,WCMB,0,0,O,2,S,M,2,M,9,2,C,A,0,J,U,U,U,Y,U,Y,243,1000796,,
99.6025,995,45,0.2475,175,43.75,43.75,0,0,310,30.0875,19.33333333,0,1.666666667,0,63.33333333,0,301,0,14.33333333,0,216.6666667,0,0.666666667,1.333333333,0.876666667,12.33333333,0,629.2766667,0,6.066666667,21,18.7,1,2.33,187,0,454.1166667,0,40.66666667,0,181.23,0,21,301,216.6666667,0,0,1,48,2,1,Y,A,N,7439,25945,3868.12,3819.09,25879,7418,81.26,550.62,157.83,892,232,90,1102,307,146,U,NEW YORK CITY AREA,Y,N,79.98999023,2,2,WCMB,0,0,,,,B,1,M,,,C,,0,N,U,U,U,U,U,Y,524,1000797,,
58.375,598,73,0,14.5,3.625,3.625,0,0,-153,-58.375,1.666666667,0,4,0,13.66666667,0,66,0,3.666666667,0,46.66666667,0,0,0,0,2,0,562.4433333,0,12.18666667,3.333333333,1.583333333,0.333333333,0.043333333,24.33333333,0,300.6866667,0,26,0,273.9433333,0,5.666666667,66,46.66666667,0,0,1,48,1,1,Y,C,N,3757,28769,3835.9,3752.15,28632,3741,79.83,609.19,79.6,649,58,78,678,64,80,T,CENTRAL/SOUTH TEXAS AREA,N,N,29.98999023,2,2,WC,0,0,,,,U,,,,,,,0,H,U,U,U,U,U,N,911,1000798,,
174.0075,568.75,83.66,5.6925,202,80.8,80.8,0,0,-53.75,-66.8075,6,0,2.333333333,0,18,0,141.6666667,0,43.33333333,0,116,0,0.666666667,4.333333333,4.183333333,20.66666667,0,267.0066667,0,105.8833333,33.66666667,49.16666667,4.666666667,6.856666667,136,0,341.6566667,0,22.66666667,0,31.23333333,0,8.333333333,141.6666667,116,0,2,1,46,3,2,N,A,N,2805,5627,2448.03,2175.49,5604,2792,49.44,127.36,63.45,587,202,196,392,146,123,T,DALLAS AREA,Y,N,59.98999023,2,2,WCMB,1,0,O,6,S,M,3,M,7,1,C,A,0,U,U,U,U,Y,U,Y,581,1000799,,
35.265,112.75,37.5725,0.2475,15.75,6.3,6.3,0,1.145,21.25,-5.275,2.666666667,0,0,0,12.66666667,0,46,0,9.333333333,0,31,0,0.666666667,10.66666667,10.15333333,7.666666667,0,74.78666667,0,16.49333333,2,1.343333333,0,0,22,0,36.98,0,16.33333333,0,54.3,0,2.666666667,46,31,0,0,1,48,2,1,U,A,N,4515,11058.05,3325.02,3274.52,10757.05,4464,69.67,228.87,94.98,106,42,37,89,42,29,U,NORTHWEST/ROCKY MOUNTAIN AREA,Y,N,59.98999023,2,2,WCMB,1,0,O,4,S,M,3,M,5,3,C,A,0,N,U,U,U,Y,Y,Y,328,1000800,,
217.6375,1994.75,84.99,5.445,363.25,93.2625,86.4375,6.825,1.385,24.25,21.9025,23,0,3,0,84.33333333,0,389.3333333,0.666666667,131,0,288,0.666666667,0,0,0,49.33333333,0,800.4866667,0.723333333,525.9,96,136.5333333,5.333333333,17.53,295,0.333333333,1070.65,0.256666667,94,0.333333333,255.7366667,0.466666667,26,390,288.6666667,0,9.666666667,0,50,2,2,U,AA,N,18678,71227.53667,5453.68,5442.73,70431.54,18456,143.23,1853.46,485.68,1987,482,210,2315,587,287,U,GREAT LAKES AREA,Y,N,129.9899902,9,5,WCMB,0,0,O,11,S,M,3,M,8,2,C,A,1,U,U,U,U,U,U,Y,660,1000801,,
69.615,457,40,0.2475,75.5,18.875,18.875,0,4.5175,30,0.025,2.333333333,0,2,0,23,0,168.3333333,0,78.66666667,0,141.6666667,0,0,0,0,41.33333333,0.333333333,162.83,0,141.2033333,34,32.20333333,10.33333333,12.98,173,0,242,0,46,0,62.03333333,0,4.333333333,168.3333333,141.6666667,0,1,0,46,1,1,U,B,N,9120,15261.04,2543.03,2481.7,15096.04,8997,59.09,359.43,214.21,447,261,70,436,256,66,C,MIDWEST AREA,Y,R,99.98999023,5,4,WCMB,1,0,O,9,S,S,1,M,7,2,C,A,0,N,U,U,U,U,U,Y,310,1000802,,
25.8025,40.5,19.99,0.495,5.75,2.2425,2.2425,0,0,17.5,3.3975,0,0,0.666666667,0,6,0,27,0,0,0,20.33333333,0,0,0,0,0,0,11.92333333,0,0,3,1.133333333,0,0,12,0,8.773333333,0,8.333333333,0,3.15,0,0.666666667,27,20.33333333,0,0,1,52,1,1,Y,C,N,1852,3901.05,1802.49,1741.16,3896.05,1848,36.27,81.17,38.5,35,25,25,55,36,31,R,DALLAS AREA,N,N,29.98999023,1,1,NA,1,1,O,12,S,A,3,M,6,1,,A,0,S,U,U,U,U,U,Y,1567,1000803,,
40.29,95,39,0.2475,0.75,0.2925,0,0.2925,0,0,2.71,1.666666667,0,0,0,0.333333333,0,40,1.333333333,4.666666667,0,38,1.333333333,0,0,0,2,0,36.22333333,0.08,8.993333333,13.33333333,5.986666667,0,0,38.33333333,0.666666667,37.27666667,0.033333333,4.333333333,0.666666667,7.94,0.046666667,1.666666667,41.33333333,39.33333333,0,0,0,52,2,2,Y,B,N,1174,2502,1736.74,1679.41,2471,1158,41.99,61.78,28.95,95,54,39,89,50,40,U,NEW YORK CITY AREA,Y,N,129.9899902,4,3,WCMB,0,0,,15,M,S,6,M,1,2,,J,0,Z,U,U,U,U,U,Y,461,1000804,,
80.25,1274.5,75,1.7325,0,0,0,0,0,-55.5,-3.66,3,0,13,0,45.33333333,0,286.6666667,0,279,0,226.3333333,0,0,0,0,123.3333333,1,433.15,0,529.1733333,76.66666667,100.4066667,49,99.14333333,434.3333333,0,854.96,0,70,0,107.36,0,16,286.6666667,226.3333333,1.333333333,11.33333333,1,48,5,5,N,A,N,32921,59274.02,5521.16,5415.96,58906.02,32670,120.35,1309.02,726,1293,704,81,1166,573,79,S,DALLAS AREA,Y,R,29.98999023,5,4,WCMB,0,0,,,,U,,,,,,,0,S,U,U,U,U,U,N,325,1000805,,
62.3125,430.25,50,2.2275,0,0,0,0,1.035,-228.25,-3.4925,1,0,4.333333333,0,8.333333333,0,80.66666667,0,16,0,67.33333333,0,0,0,0,7.333333333,0,96.82,0,23.20333333,17,22.54666667,0,0,59.33333333,0,61.56,0,21.33333333,0,58.46333333,0,5.333333333,80.66666667,67.33333333,23.66666667,1.333333333,0,48,1,1,Y,A,N,7453,14910.18,2130.46,2073.13,14893.18,7443,57.59,413.7,206.75,506,256,64,517,268,65,U,HOUSTON AREA,Y,N,129.9899902,5,4,WCMB,0,0,O,,,U,1,M,6,1,C,,0,G,U,U,U,U,U,Y,65,1000806,,
91.1475,1072.5,75,3.465,0,0,0,0,8.745,24.5,-13.1775,15,0,4,0,21.66666667,0,211,0,108,0,176.3333333,0,0,0,0,43,0,351.9866667,0,320.6733333,33.66666667,21.43,7.333333333,15.95666667,182.6666667,0,400.75,0,95.66666667,0,271.9066667,0,19,211,176.3333333,0,5.333333333,0,48,2,2,Y,A,N,13006,36116.09,3276.08,3171.58,35919.09,12909,88.1,997.75,358.58,1064,387,96,1189,417,101,S,DALLAS AREA,Y,N,149.9899902,3,3,WCMB,1,1,O,6,S,S,2,M,9,1,I,A,0,U,U,U,U,Y,U,Y,505,1000807,,
24.9,13,24.9,0,0,0,0,0,0,14,0,0.333333333,0,0,0,1.333333333,0,11,0,1,0,9.333333333,0,0,0,0,0.666666667,0,6.866666667,0,0.71,2,1.89,0,0,10,0,7.46,0,0.333333333,0,0.116666667,0,0.333333333,11,9.333333333,0,0,0,50,1,1,Y,A,N,570,842,1026.34,987.85,821,551,26,21.61,14.5,8,7,25,10,7,25,U,MIDWEST AREA,N,N,29.98999023,1,1,NA,1,0,,1,S,S,1,M,7,,C,A,0,G,U,U,U,U,U,N,1505,1000808,,
26.725,33,25,0,2.75,1.375,1.375,0,0,5,1.775,2.333333333,0,0,0,3.333333333,0,26,0,3.333333333,0,20.66666667,0,0,0,0,2,0.333333333,12.56,0,1.176666667,7.666666667,6.38,0,0,8.333333333,0,4.396666667,0,13.33333333,0,9.34,0,2.333333333,26,20.66666667,0,0,1,46,1,1,Y,A,N,1147,1721,1358.59,1320.26,1709,1139,30.7,39.74,26.49,31,25,26,38,31,29,U,NEW YORK CITY AREA,N,N,29.98999023,1,1,NA,0,0,O,12,M,M,6,M,7,2,I,B,0,I,U,U,U,U,U,Y,1396,1000809,,
35.5525,135,44.99,0.2475,0,0,0,0,0,51,0.4275,6,0,0.333333333,0,17.33333333,0,96.33333333,0,10.33333333,0,73.33333333,0,0,0,0,7.666666667,0,77.79666667,0,7.486666667,28,13.24,2.666666667,2.053333333,32.66666667,0,33.05333333,0,46.33333333,0,52.23,0,6.333333333,96.33333333,73.33333333,0,0.333333333,1,46,2,2,Y,A,N,4771,9003,1967.28,1905.95,8888,4709,44.32,206.7,109.51,118,74,36,128,71,37,U,NEW YORK CITY AREA,N,N,79.98999023,5,4,WC,0,0,,4,M,U,3,M,3,,I,O,0,H,U,U,U,U,U,N,687,1000810,,
36.34,247.25,29.99,2.475,7.25,2.9,2.9,0,0.975,153.75,14.1,2.666666667,0,0.666666667,0,21.33333333,0,110.3333333,0,17.33333333,0,85.66666667,0,0,0,0,12.33333333,0,109.9866667,0,14.01333333,22.66666667,25.34333333,3.666666667,6.636666667,68,0,82.31666667,0,25,0,41.68333333,0,3.333333333,110.3333333,85.66666667,0,0,0,52,1,1,U,A,N,4662,10969.08,2550.41,2338.98,10865.08,4610,47.73,221.74,94.08,196,92,32,168,83,32,T,NORTHWEST/ROCKY MOUNTAIN AREA,N,N,,4,4,WC,0,0,O,1,S,M,3,M,6,2,,A,0,S,U,U,U,U,U,Y,-1,1000811,,
30.2375,99.5,29.99,0.2475,0,0,0,0,0,-36.5,0.7425,0.666666667,0,0,0,6.333333333,0,32.66666667,0,8,0,26,0,0,0,0,5.333333333,0.333333333,54.28666667,0,9.403333333,4.333333333,7.156666667,0,0,23,0,48.28,0,7.666666667,0,15.41,0,0.666666667,32.66666667,26,0,0,1,48,1,1,N,A,N,10295,19890.11667,3805.81,3463.65,19383.12,10066,76.97,430.74,223.69,112,42,30,68,26,58,R,NORTHWEST/ROCKY MOUNTAIN AREA,Y,R,99.98999023,2,2,WCMB,0,0,,,,U,,,,,,,0,H,U,U,U,U,U,N,139,1000812,,
43.2125,183.25,24.99,0,49.25,18.2225,18.2225,0,0,54.75,13.9675,0.333333333,0,1.666666667,0,9.666666667,0,59.33333333,0,29,0,47.66666667,0,0,0,0,15.33333333,0,60.08666667,0,58.48666667,12,9.793333333,12.66666667,17.81666667,59.66666667,0,86.30333333,0,17,0,32.27,0,2,59.33333333,47.66666667,0,0,0,52,2,2,Y,C,N,5406,11081,1809.04,1772.24,11061,5395,36.17,225.73,110.1,165,93,39,186,94,40,U,SOUTH FLORIDA AREA,N,N,129.9899902,4,3,WCMB,0,0,O,2,S,S,2,M,3,1,C,D,0,H,U,U,U,U,U,Y,416,1000813,,
57.5875,187.25,65.0875,0,0,0,0,0,0,-102.25,-22.2075,1,0,0,0,10.66666667,0,78,0,23.33333333,0,66.33333333,0,0,0,0,6.333333333,0,109.0033333,0,63.49,38.66666667,41.80666667,6.333333333,13.87666667,61.33333333,0,127.2733333,0,24.33333333,0,45.22,0,1,78,66.33333333,0,0.666666667,0,52,2,2,N,A,N,6549,17976,2899.27,2831.97,17732,6510,57.8,361.88,132.86,221,82,65,255,92,69,S,NORTHWEST/ROCKY MOUNTAIN AREA,Y,R,99.98999023,3,3,WCMB,0,0,O,6,S,M,3,M,4,,C,A,0,N,U,U,U,U,U,Y,194,1000814,,
102.225,281.5,45,0.7425,41,10.25,10.25,0,5.4775,-280.5,-53.475,1,0,1.666666667,0,3.333333333,0,36,0,10.33333333,0,30.33333333,0,0,0,0,3,0,61.40666667,0,34.89666667,9.333333333,13.3,0.666666667,0.2,29.66666667,0,80.82,0,10.66666667,0,15.48333333,0,2.666666667,36,30.33333333,0,0,1,46,1,1,N,A,N,14391,34836.07,4814.57,4757.04,34780.07,14361,108.11,790.46,326.39,375,116,120,1182,376,224,S,SOUTH FLORIDA AREA,Y,R,39.98999023,5,4,WCMB,0,0,,2,M,B,1,M,7,1,C,E,0,U,U,U,U,U,U,Y,357,1000815,,
37.6,148.5,44.99,0.495,0,0,0,0,2.115,-45.5,-1.62,0,0,1.333333333,0,5.333333333,0,60.33333333,0,42,0,53.66666667,0,0,0,0,25,0,54.84,0,49.78666667,11,11.06,0.666666667,1.846666667,79.66666667,0,88.72,0,16,0,15.90666667,0,1.333333333,60.33333333,53.66666667,0,0.666666667,0,52,1,1,U,A,N,16314,34190.17667,3365.27,3305.96,34095.18,16259,64.82,668.53,318.8,164,88,38,103,57,34,S,SOUTH FLORIDA AREA,Y,R,79.98999023,3,3,WCMB,0,0,O,2,S,M,3,M,9,1,I,A,0,N,U,U,U,U,Y,Y,130,1000816,,
311.63,1652,301.98,0,0,0,0,0,2.2025,303,-4.72,16.66666667,0,7.666666667,0,53.66666667,0,419,0,186.6666667,0,348,0,0,0,0,91.33333333,0,534.9366667,0,466.8366667,130.6666667,126.95,44,77.28,332.3333333,0,583.5566667,0,195.3333333,0,418.2133333,0,24.33333333,419,348,0,10,0,46,3,3,N,A,N,47328,113749,13426.6,13309.82,113509,47235,295.77,2522.42,1049.67,1551,720,313,1718,752,295,T,MIDWEST AREA,Y,N,199.9899902,8,4,WCMB,0,0,O,15,S,U,4,M,8,2,I,A,0,J,U,U,U,U,U,Y,514,1000817,,
10,2.5,10,0,0,0,0,0,0,-1.5,0,0,0,0,0,1,0,2.666666667,0,0.333333333,0,1.666666667,0,0,0,0,0,0,0.78,0,0.46,0,0,0,0,1.666666667,0,0.99,0,0.333333333,0,0.25,0,0,2.666666667,1.666666667,0,0,1,50,3,1,N,A,N,1999,3470,1688.07,1646.78,3470,1999,33.61,70.82,40.8,3,2,10,3,2,10,S,DALLAS AREA,N,N,29.98999023,1,1,NA,0,0,O,3,M,S,6,M,4,1,,N,0,N,U,U,U,U,U,Y,1503,1000818,,
12.3975,240.5,9.1925,3.2175,4,1.5925,1.3,0.2925,0,-14.5,-2.7075,2,0,4,0,13,0,101.6666667,0.333333333,28.66666667,0,84,0.333333333,0.666666667,2,1.456666667,12,0,105.8766667,0.666666667,39.42666667,21,8.57,13,17.55666667,67.33333333,0,63.22,0,44,0.333333333,82.08333333,0.666666667,6,102,84.33333333,0,0,0,50,2,2,U,DA,N,6104,11116.47667,2233.68,2163.65,11040.48,6061,44.16,225.32,123.69,245,120,13,206,104,13,S,MIDWEST AREA,N,N,299.9899902,6,6,WCMB,0,0,,,,U,,,,,,,0,U,U,U,U,U,U,N,27,1000819,,
53.24,69,59.99,0,0,0,0,0,0,-19,0,1,0,0.333333333,0,3.333333333,0,51,0,2.666666667,0,46.33333333,0,0,0,0,1,0,42.78,0,3.396666667,6.666666667,6.606666667,0,0,41.33333333,0,37.74,0,7.666666667,0,8.436666667,0,1.333333333,51,46.33333333,0,0,1,50,2,2,N,A,N,2248,3900,2282.37,2231.66,3842,2214,46.49,80.04,46.13,75,45,53,89,54,59,S,SOUTH FLORIDA AREA,Y,N,149.9899902,4,4,WCMB,1,0,O,15,S,M,3,M,9,2,C,A,0,G,U,U,U,U,Y,Y,197,1000820,,
107.415,732.25,69.99,0,30,5.7,5.7,0,3.325,-360.25,-23.045,10,0,5,0,14,0,150.6666667,0,40,0,124.3333333,0,0,0,0,17.66666667,0.333333333,330.47,0,165.3766667,55.66666667,98.40666667,2.666666667,8.12,108.6666667,0,370.4233333,0,44.33333333,0,125.4266667,0,15,150.6666667,124.3333333,0,0.333333333,0,50,1,1,N,A,N,11539,37653.02,6294.23,6156.45,37035.02,11369,128.26,771.56,236.85,852,233,115,856,257,130,S,SOUTH FLORIDA AREA,Y,N,199.9899902,7,5,WCMB,0,0,O,7,S,B,1,M,9,1,C,A,0,N,U,U,U,U,U,Y,13,1000821,,
82.5775,585.75,44.99,0.2475,111.5,39.025,39.025,0,0,229.25,-6.3975,3.333333333,0,2,0,12.33333333,0,85.33333333,0,31,0,68.66666667,0,1,5.666666667,5.376666667,11.66666667,0.333333333,169.1566667,0,96.14333333,24.33333333,16.88666667,2.333333333,2.58,50.66666667,0,116.58,0,48,0,148.7233333,0,5.333333333,85.33333333,68.66666667,0,1.333333333,0,46,2,2,Y,AA,N,1159,3380,567.82,527.82,3280,1108,65.98,410,138.5,509,151,85,443,149,65,T,MIDWEST AREA,Y,N,79.98999023,2,2,WCMB,0,0,O,2,S,S,2,M,7,1,I,A,0,G,U,U,U,U,Y,Y,251,1000822,,
58.8175,1927,84.99,0,10,2.5,2.5,0,0.075,217,-48.8175,21,0,1.666666667,0,17.66666667,0,391,0,245.3333333,0,363.6666667,0,5.333333333,7.333333333,4.91,91,0,706.1233333,0,817.37,159.6666667,151.1233333,13.33333333,27.98,325.3333333,0,758.9366667,0,250.6666667,0,764.5566667,0,22.66666667,391,363.6666667,0,14.33333333,1,48,3,1,N,A,N,11663,31304.07,2794.26,2745.84,31205.07,11594,59.69,678.37,252.04,1855,562,75,1692,534,77,S,NORTHWEST/ROCKY MOUNTAIN AREA,Y,N,129.9899902,6,4,WCMB,1,1,O,13,S,M,3,M,8,1,I,,0,S,U,U,U,U,U,Y,400,1000823,,
139.91,932,132.625,0.99,0.5,0.195,0,0.195,0,-112,-60.66,18.33333333,0,15,0,73.33333333,0,391,0.333333333,203.3333333,0,290,0.333333333,4.333333333,11.66666667,9.186666667,138.6666667,1.333333333,251.9533333,0.333333333,222.52,119,54.22,22.66666667,24.82333333,368.3333333,0,333.2833333,0,119.3333333,0.333333333,141.1866667,0.333333333,33.33333333,391.3333333,290.3333333,0,10,0,50,4,4,U,A,N,39251,68466.13667,6860.94,6782.19,68295.14,39150,141.3,1422.82,815.63,969,561,160,1445,797,198,S,SOUTH FLORIDA AREA,Y,N,199.9899902,10,6,WCMB,0,0,O,2,S,U,4,M,9,1,I,A,0,N,Y,U,U,U,Y,Y,296,1000824,,
117.2125,339.25,42.53,0.495,5.75,2.0125,2.0125,0,2.1775,-131.25,-76.5825,5.333333333,0,0,0,49,0,189,0,59.33333333,0,134.6666667,0,1,7,6.616666667,44.66666667,0,207.12,0,54.15333333,26.33333333,33.6,4.333333333,12.02333333,96.66666667,0,123.6066667,0,70.66666667,0,137.67,0,5.333333333,189,134.6666667,0,0,1,50,1,1,N,W,N,5926,12899.01667,2381.36,2334.91,12899.02,5926,56.95,314.61,144.54,383,166,143,473,203,107,U,NEW YORK CITY AREA,Y,N,149.9899902,6,4,WCMB,0,0,O,3,M,S,1,M,7,1,C,J,0,H,U,U,U,U,U,Y,72,1000825,,
71.6225,367.75,60.15,0,29,13.05,13.05,0,0,-225.75,-18.3825,13.33333333,0,3,0,20.33333333,0,150,0,77,0,118,0,2,2.666666667,1.59,44,0.666666667,108.3233333,0,138.4333333,39.66666667,30.18333333,17.66666667,37.97,81.66666667,0,131.0033333,0,96,0,115.7533333,0,16.33333333,150,118,0,2,1,46,1,1,N,Y,N,6775,13696.03,2713.79,2663.57,13696.03,6775,60.54,311.27,153.98,443,229,78,695,308,121,U,NEW YORK CITY AREA,N,R,79.98999023,5,5,WCMB,0,0,O,1,M,U,1,M,5,,C,,0,R,U,U,U,U,U,Y,227,1000826,,
152.4,2268.75,50,8.1675,657.5,65.75,65.75,0,0.585,1392.25,73.7,21.66666667,0,19.66666667,0,74.33333333,0,481,0,313.6666667,0,380,0,0,0,0,101.3333333,0,639.6466667,0,765.8033333,123,84.11666667,152.6666667,311.6166667,514.3333333,0,1089.313333,0,164.6666667,0,316.1366667,0,41.33333333,481,380,0,11.66666667,1,46,5,3,N,A,N,42317,86580.68333,3905.9,3772.53,84744.68,41563,85.74,1926.02,944.61,1805,834,128,1763,809,104,S,SOUTH FLORIDA AREA,Y,N,199.9899902,11,8,WCMB,0,0,O,5,M,M,2,M,6,,,C,0,G,U,U,U,U,U,Y,87,1000827,,
75.5725,444,40.07,0.99,86,34.4,34.4,0,0,-7,-33.6025,1.333333333,0,3.666666667,0,33.33333333,0,131.3333333,0,29,0,93,0,0,0,0,7.666666667,0,202.6533333,0,141.05,18,18.56666667,1,3.826666667,63,0,194.4233333,0,59,0,149.2766667,0,5,131.3333333,93,0,3,0,50,1,1,Y,E,N,3933,10698,2242.55,1967.55,10568,3890,51.78,278.11,102.37,446,133,87,481,147,85,C,OHIO AREA,Y,N,79.98999023,2,2,WCMB,0,0,O,15,S,U,3,M,4,,C,A,0,Z,U,U,U,U,U,Y,461,1000828,,
160.5375,1864.25,104.98,1.7325,219.75,43.95,43.95,0,0,-495.25,-48.7675,29,0,1.333333333,0,45,0,483,0,168,0,415,0,5.333333333,9,6.1,77.66666667,1,834.38,0,285.4533333,117,319.5033333,5,8.02,358.6666667,0,741.0766667,0,186.3333333,0,378.7566667,0,30.33333333,483,415,0,34.66666667,1,48,1,1,N,A,N,18846,44235.03667,4715.22,4464.85,44163.04,18820,124.02,1226.75,522.78,2029,854,177,1730,738,140,S,PHILADELPHIA AREA,N,N,29.98999023,2,1,NA,0,0,O,10,S,M,2,M,9,,C,A,0,N,U,U,Y,U,U,N,1379,1000829,,
