,totmrc_Mean,da_Mean,ovrmou_Mean,ovrrev_Mean
8433,30.0,0.0,0.0,0.0
8434,59.99,0.0,0.0,0.0
8435,44.99,0.0,22.5,7.875
8436,59.99,1.98,0.0,0.0
8437,29.99,0.0,30.5,9.15
8438,34.99,0.0,0.0,0.0
8439,29.99,0.0,0.0,0.0
8440,10.0,0.0,1.5,0.45
8441,16.99,0.0,24.75,8.6625
8442,84.99,0.7425,18.25,4.5625
8443,34.99,0.0,17.5,7.0
8444,32.49,0.495,4.75,1.1875
8445,47.53,0.495,111.25,41.35
8446,39.99,0.0,71.75,28.63
8447,59.99,1.98,13.5,4.0725
8448,29.99,0.0,0.0,0.0
8449,30.0,0.0,5.25,2.0475
8450,29.99,0.0,0.0,0.0
8451,111.6025,0.7425,256.0,55.275
8452,84.99,2.7225,164.25,41.0625
8453,39.99,0.0,0.0,0.0
8454,32.49,0.7425,28.5,8.55
8455,44.99,0.0,1.75,0.6825
8456,30.0,0.0,0.0,0.0
8457,54.98,0.495,120.25,33.67
8458,75.0,0.99,20.25,6.8825
8459,83.825,0.7425,336.5,117.775
8460,44.99,1.98,306.75,107.3625
8461,54.98,1.2375,22.0,8.8
8462,12.99,0.2475,8.75,2.1875
8463,44.99,1.2375,0.0,0.0
8464,87.08,0.0,8.0,3.12
8465,45.96,4.7025,302.5,76.6125
8466,59.99,0.0,0.0,0.0
8467,39.99,0.0,7.0,2.8
8468,39.8225,0.0,0.0,0.0
8469,32.49,0.0,18.5,4.625
8470,55.11,1.7325,135.75,54.3
8471,34.99,0.495,0.0,0.0
8472,15.2425,0.2475,10.25,3.5875
8473,34.8325,0.99,131.0,52.4
8474,34.99,0.0,0.0,0.0
8475,30.0,0.2475,65.75,26.3
8476,30.0,1.98,3.5,1.225
8477,59.99,0.0,11.75,3.525
8478,10.0,1.485,0.0,0.0
8479,24.99,0.0,7.75,2.8675
8480,44.99,3.7125,176.75,62.3025
8481,29.99,0.0,0.0,0.0
8482,29.99,0.0,0.0,0.0
8483,0.0,0.0,0.0,0.0
8484,50.0,0.2475,0.0,0.0
8485,84.99,0.0,0.0,0.0
8486,59.99,0.0,0.0,0.0
8487,9.7975,0.2475,0.0,0.0
8488,30.0,0.0,11.25,3.9375
8489,31.8475,0.0,0.0,0.0
8490,30.0,0.0,0.0,0.0
8491,50.0,0.0,0.0,0.0
8492,16.99,0.0,0.75,0.2625
8493,24.99,0.2475,175.0,64.75
8494,32.49,0.0,0.0,0.0
8495,90.1975,0.495,1077.25,407.475
8496,30.0,2.2275,32.25,11.2875
8497,44.8375,0.0,0.0,0.0
8498,10.0,0.495,1.0,0.39
8499,50.0,1.2375,0.0,0.0
8500,49.99,0.0,0.0,0.0
8501,32.49,0.7425,0.0,0.0
8502,29.99,0.0,0.0,0.0
8503,54.8225,0.0,8.5,2.975
8504,29.505,0.99,319.5,127.8
8505,29.99,1.98,0.0,0.0
8506,50.0,1.485,195.25,58.575
8507,34.99,0.0,0.0,0.0
8508,44.99,0.0,0.0,0.0
8509,24.675,0.495,2.75,0.825
8510,50.0,0.0,6.25,1.5625
8511,54.995,0.0,29.5,7.375
8512,14.8375,0.0,14.25,14.25
8513,64.99,0.99,0.0,0.0
8514,31.24,0.495,1.5,0.525
8515,59.99,7.92,0.0,0.0
8516,44.99,0.0,11.5,4.025
8517,49.99,1.98,2.75,0.825
8518,33.8225,0.0,0.0,0.0
8519,59.99,0.0,0.0,0.0
8520,50.0,1.7325,52.0,13.0
8521,159.99,0.0,9.25,1.3875
8522,69.99,0.0,0.0,0.0
8523,44.99,0.0,34.5,12.075
8524,75.0,0.495,0.75,0.2925
8525,30.0,0.7425,0.0,0.0
8526,39.99,0.7425,130.5,45.675
8527,29.99,0.0,0.0,0.0
8528,50.0,6.6825,0.0,0.0
8529,40.0,0.0,16.0,5.6
8530,39.99,1.485,33.5,11.725
8531,46.9525,6.435,57.0,22.8
8532,49.99,0.495,96.0,24.0
8533,59.99,0.0,23.0,8.0925
8534,34.98,0.0,0.0,0.0
8535,10.0,0.0,0.0,0.0
8536,59.99,0.7425,0.0,0.0
8537,10.0,0.495,12.0,3.6
8538,30.0,0.0,0.0,0.0
8539,30.0,0.0,91.5,32.025
8540,29.99,0.7425,0.0,0.0
8541,59.99,0.0,5.0,1.5
8542,59.99,4.2075,0.0,0.0
8543,30.0,0.2475,0.0,0.0
8544,34.91,6.1875,87.25,34.8975
8545,54.8275,0.2475,71.75,19.55
8546,49.99,2.7225,30.75,8.61
8547,84.99,6.435,50.5,12.625
8548,52.165,0.495,0.0,0.0
8549,30.0,0.2475,0.0,0.0
8550,32.49,1.7325,31.0,7.75
8551,29.99,0.0,0.0,0.0
8552,44.99,0.0,0.0,0.0
8553,52.49,0.495,54.75,19.1625
8554,30.0,0.0,0.0,0.0
8555,59.99,0.0,277.75,83.325
8556,34.99,0.0,1.25,0.5
8557,32.49,0.2475,138.5,34.625
8558,159.99,3.96,104.25,26.0625
8559,59.98,2.2275,28.75,11.5
8560,45.0,0.0,47.75,11.9375
8561,59.5075,0.0,436.0,130.8
8562,34.99,0.495,12.75,5.1
8563,32.49,0.0,20.25,5.0625
8564,44.99,0.0,48.25,16.8875
8565,44.99,0.0,40.75,14.2625
8566,79.99,2.475,62.75,18.8475
8567,69.99,0.495,42.5,14.875
8568,45.0,1.7325,45.25,11.3125
8569,59.02,0.0,26.0,7.845
8570,54.98,0.495,0.0,0.0
8571,29.99,0.0,11.75,4.1125
8572,64.0025,0.0,22.5,9.0
8573,56.25,7.1775,1202.25,300.5625
8574,44.99,0.0,40.5,14.175
8575,30.0,1.98,0.0,0.0
8576,30.0,0.99,38.25,13.3875
8577,44.99,1.7325,0.0,0.0
8578,150.595,1.485,174.5,63.55
8579,30.0,0.2475,4.25,1.4875
8580,29.99,0.0,0.0,0.0
8581,16.99,0.2475,21.0,8.19
8582,23.32666667,0.33,0.0,0.0
8583,54.91,5.94,25.75,9.4
8584,29.99,0.0,0.0,0.0
8585,34.98,0.99,0.0,0.0
8586,79.99,0.495,7.75,2.7125
8587,94.99,0.0,0.0,0.0
8588,29.99,0.495,0.0,0.0
8589,29.99,0.0,0.5,0.175
8590,69.99,0.0,1.5,0.6
8591,16.99,0.0,0.0,0.0
8592,84.99,0.0,32.75,13.08
8593,75.0,0.7425,149.5,37.375
8594,50.0,0.0,83.25,24.975
8595,29.99,0.0,42.75,14.9625
8596,24.99,0.2475,1.75,0.6475
8597,29.99,0.0,0.0,0.0
8598,34.99,3.96,45.0,15.75
8599,34.99,0.0,67.5,27.0
8600,85.1925,12.6225,0.0,0.0
8601,41.445,0.2475,169.5,59.325
8602,69.99,1.7325,0.0,0.0
8603,26.605,0.7425,50.0,17.5
8604,90.2825,14.6025,45.75,18.3
8605,37.6525,0.7425,2.0,0.6
8606,34.98,0.0,6.0,1.8
8607,24.99,0.99,170.5,63.09
8608,49.99,1.7325,0.0,0.0
8609,45.0,0.2475,0.0,0.0
8610,34.98,0.0,0.75,0.2625
8611,84.99,11.6325,1193.0,298.25
8612,59.99,0.7425,0.0,0.0
8613,87.49,0.495,66.5,26.6
8614,84.99,9.6525,296.75,74.1875
8615,94.99,0.99,0.0,0.0
8616,16.99,0.7425,22.0,7.7
8617,29.99,0.2475,10.25,4.6125
8618,69.99,0.495,0.0,0.0
8619,16.99,0.0,0.0,0.0
8620,16.99,0.495,0.0,0.0
8621,39.99,0.99,119.25,41.7375
8622,16.99,1.2375,273.5,106.665
8623,69.99,0.0,3.75,1.5
8624,74.99,2.7225,1.5,0.585
8625,64.9925,0.0,20.0,8.0
8626,20.1,0.0,0.0,0.0
8627,59.99,0.0,34.25,10.3425
8628,30.0,0.7425,0.0,0.0
8629,95.0,0.99,0.0,0.0
8630,59.99,0.2475,27.0,8.1
8631,30.0,0.0,0.0,0.0
8632,34.98,0.0,68.0,23.8
8633,44.99,1.485,0.0,0.0
8634,59.99,0.0,0.0,0.0
8635,19.99,0.0,34.25,13.3575
8636,29.99,0.0,129.75,36.33
8637,16.99,0.0,0.0,0.0
8638,16.99,0.2475,0.0,0.0
8639,30.0,0.0,0.0,0.0
8640,16.99,0.0,32.75,12.1175
8641,30.0,0.2475,0.0,0.0
8642,10.0,0.495,0.0,0.0
8643,10.0,3.7125,48.25,19.3
8644,70.885,0.0,27.75,6.9375
8645,39.99,0.0,0.0,0.0
8646,82.4925,6.1875,35.5,12.425
8647,69.99,0.0,96.25,29.0325
8648,39.99,0.0,57.25,20.2775
8649,29.99,0.0,43.75,15.3125
8650,30.0,0.0,0.0,0.0
8651,16.99,0.0,0.0,0.0
8652,69.99,3.7125,22.75,6.8475
8653,50.0,0.0,0.0,0.0
8654,29.99,0.2475,0.0,0.0
8655,39.99,2.475,136.75,54.7
8656,24.99,1.485,43.0,15.965
8657,50.0,7.92,272.5,81.75
8658,76.99,3.465,0.0,0.0
8659,69.99,11.6325,820.25,328.1
8660,44.99,0.0,35.0,12.25
8661,30.0,0.0,0.0,0.0
8662,159.99,2.7225,0.0,0.0
8663,39.99,0.0,0.0,0.0
8664,61.765,0.7425,0.0,0.0
8665,17.98,0.7425,72.75,16.9125
8666,98.74,0.2475,176.5,70.6
8667,82.4925,1.2375,179.0,48.05
8668,107.74,0.0,0.0,0.0
8669,34.98,0.7425,100.25,30.075
8670,35.99,0.99,22.75,6.825
8671,39.99,0.0,0.0,0.0
8672,39.99,0.7425,50.25,20.1
8673,32.49,0.0,0.0,0.0
8674,94.99,0.2475,0.0,0.0
8675,30.0,0.0,0.0,0.0
8676,59.99,0.0,496.25,148.875
8677,30.0,0.7425,0.0,0.0
8678,34.98,1.485,184.25,64.4975
8679,29.99,0.0,57.25,20.0375
8680,91.1675,0.0,89.5,22.375
8681,50.0,4.2075,162.5,48.7725
8682,34.98,0.0,0.0,0.0
8683,10.0,3.2175,0.0,0.0
8684,24.99,0.0,0.0,0.0
8685,74.99,0.99,1.25,0.3125
8686,70.1525,0.99,17.75,7.1
8687,44.99,0.2475,7.75,2.7125
8688,59.99,0.2475,0.0,0.0
8689,30.0,0.0,136.0,47.6
8690,89.6675,0.7425,25.25,6.3125
8691,30.0,0.0,20.75,7.2625
8692,29.5075,1.2375,3.75,1.4625
8693,12.7425,0.0,0.0,0.0
8694,69.99,0.0,0.0,0.0
8695,45.15,0.7425,84.5,31.11
8696,33.7425,0.0,2.5,0.875
8697,8.2125,0.0,5.25,2.0475
8698,29.99,0.2475,0.0,0.0
8699,29.99,0.0,25.5,8.925
8700,29.99,0.0,4.75,1.9
8701,29.99,0.0,5.25,1.8375
8702,29.99,0.0,0.0,0.0
8703,34.98,0.0,50.5,19.695
8704,29.99,0.2475,54.5,19.075
8705,74.99,6.1875,62.5,15.625
8706,95.1925,0.0,0.0,0.0
8707,70.3125,1.2375,79.0,27.65
8708,44.99,1.7325,18.75,7.5
8709,41.1675,1.2375,31.5,11.025
8710,49.99,0.2475,0.25,0.075
8711,143.5025,17.325,317.5,77.85
8712,57.4925,0.2475,291.5,97.85
8713,16.99,0.0,28.75,8.625
8714,59.99,0.0,0.0,0.0
8715,12.6975,0.0,12.75,4.7175
8716,39.99,0.0,2.75,0.9625
8717,29.99,0.0,0.0,0.0
8718,29.99,0.2475,0.0,0.0
8719,75.0,0.2475,29.75,7.4725
8720,69.99,1.98,23.0,9.2
8721,49.91,0.7425,0.0,0.0
8722,51.99,0.0,0.0,0.0
8723,49.99,0.0,0.0,0.0
8724,59.99,0.0,0.0,0.0
8725,49.9075,0.495,0.25,0.0975
8726,29.99,0.99,16.5,5.775
8727,16.99,0.0,0.0,0.0
8728,49.99,0.0,0.0,0.0
8729,29.99,0.495,47.5,16.625
8730,34.98,0.2475,20.75,7.2625
8731,59.99,0.2475,44.75,17.9
8732,69.99,4.2075,84.75,33.9
8733,24.99,0.0,0.0,0.0
8734,29.99,0.2475,14.75,5.1625
8735,132.0875,0.2475,0.0,0.0
8736,75.0,1.485,226.0,56.5
8737,54.98,0.0,0.0,0.0
8738,43.865,0.99,168.5,63.8975
8739,29.99,0.0,0.0,0.0
8740,29.99,0.0,0.0,0.0
8741,50.0,0.0,0.0,0.0
8742,44.99,0.0,0.0,0.0
8743,78.86,2.475,120.0,42.0125
8744,39.99,0.0,0.0,0.0
8745,31.8325,0.0,265.0,145.775
8746,49.99,1.7325,0.0,0.0
8747,47.57,0.0,119.5,41.8375
8748,24.99,1.2375,6.75,2.4975
8749,50.0,0.0,61.5,18.45
8750,10.0,2.475,6.0,0.9
8751,57.49,1.7325,198.75,49.6875
8752,34.98,0.0,0.0,0.0
8753,69.99,0.0,0.0,0.0
8754,44.99,0.0,33.5,11.725
8755,17.86,0.7425,16.0,4.0
8756,29.99,0.0,0.0,0.0
8757,42.49,0.0,0.0,0.0
8758,34.98,0.0,0.0,0.0
8759,5.0,0.0,0.0,0.0
8760,34.98,0.0,3.0,1.05
8761,59.99,3.465,120.5,36.15
8762,13.435,0.0,19.5,6.825
8763,44.865,0.2475,1.75,0.6125
8764,30.0,0.7425,0.0,0.0
8765,44.99,0.0,0.0,0.0
8766,74.99,4.455,0.0,0.0
8767,29.99,0.0,0.0,0.0
8768,49.99,0.0,0.5,0.195
8769,31.8925,0.0,59.5,24.575
8770,44.99,0.0,29.75,10.4125
8771,71.98,1.485,0.0,0.0
8772,42.65,0.0,1.0,0.35
8773,29.99,1.98,0.0,0.0
8774,50.0,0.495,47.25,11.8125
8775,39.99,0.0,0.0,0.0
8776,64.99,0.2475,103.5,31.05
8777,69.99,0.2475,0.0,0.0
8778,19.99,0.2475,76.0,30.4
8779,32.49,0.0,43.75,13.125
8780,70.0,0.7425,66.25,16.5625
8781,29.99,0.0,0.0,0.0
8782,49.99,7.1775,226.5,67.95
8783,29.99,0.0,4.75,1.9
8784,59.99,3.7125,1.75,0.6825
8785,29.99,0.2475,50.0,17.5
8786,28.78,0.2475,86.25,31.9125
8787,45.0,0.0,0.0,0.0
8788,74.99,0.0,0.0,0.0
8789,84.99,2.7225,0.0,0.0
8790,30.0,0.0,0.0,0.0
8791,42.49,0.0,0.0,0.0
8792,42.49,0.0,0.25,0.0975
8793,60.11,6.1875,4.25,1.7
8794,109.99,2.97,0.0,0.0
8795,99.99,0.0,81.75,20.4375
8796,76.99,7.425,281.75,70.4375
8797,30.0,0.0,0.0,0.0
8798,64.97,2.475,18.0,5.04
8799,94.99,1.2375,0.0,0.0
8800,59.97,0.2475,0.25,0.0975
8801,62.3225,0.0,71.5,21.4725
8802,59.99,0.2475,0.0,0.0
8803,32.2475,2.2275,43.25,17.3
8804,32.49,0.2475,7.5,2.25
8805,34.98,0.0,0.0,0.0
8806,66.8025,0.0,46.25,18.5
8807,32.49,0.0,0.0,0.0
8808,59.99,1.7325,22.75,6.96
8809,29.99,2.475,217.75,54.7725
8810,159.99,0.2475,0.0,0.0
8811,39.99,1.485,126.75,50.7
8812,37.4425,0.0,26.0,9.1
8813,44.99,0.0,0.0,0.0
8814,50.03,0.0,86.5,32.8625
8815,57.49,0.0,0.0,0.0
8816,57.49,1.2375,0.0,0.0
8817,42.8775,0.0,0.0,0.0
8818,44.99,0.2475,5.0,1.955
8819,75.0,1.485,392.0,98.0
8820,29.99,0.495,50.75,17.7625
8821,74.99,2.2275,0.0,0.0
8822,39.9125,0.2475,23.75,9.5
8823,59.99,0.0,0.0,0.0
8824,10.0,0.0,0.0,0.0
8825,84.99,0.0,0.0,0.0
8826,29.99,0.0,0.0,0.0
8827,84.99,0.0,6.25,1.5625
8828,39.99,0.2475,11.0,3.85
8829,29.9075,0.2475,0.0,0.0
8830,49.99,0.0,14.75,5.9
8831,75.0,2.2275,22.75,5.6875
8832,24.99,0.0,0.0,0.0
8833,81.28,1.7325,25.0,10.0
8834,49.99,6.435,41.0,12.3
8835,49.99,1.485,32.5,10.065
8836,75.0,0.7425,0.0,0.0
8837,29.99,0.0,0.0,0.0
8838,42.49,0.0,0.25,0.0625
8839,84.99,9.1575,4.25,1.0625
8840,50.0,0.0,12.75,3.825
8841,39.99,0.0,26.25,9.1875
8842,35.99,0.0,244.75,73.425
8843,29.99,0.2475,0.0,0.0
8844,24.99,0.0,0.75,0.2775
8845,75.0,5.6925,0.0,0.0
8846,44.905,0.0,0.0,0.0
8847,49.99,0.0,0.0,0.0
8848,59.99,0.7425,0.0,0.0
8849,30.0,0.0,9.75,3.4125
8850,24.99,0.0,0.0,0.0
8851,44.99,0.0,18.0,6.3
8852,46.98,0.0,0.0,0.0
8853,29.99,0.0,0.0,0.0
8854,30.0,0.0,0.0,0.0
8855,44.99,0.99,0.0,0.0
8856,59.99,0.495,18.0,5.4
8857,44.99,0.0,12.75,5.1
8858,10.0,0.0,1.25,0.3125
8859,58.99,0.2475,0.0,0.0
8860,34.98,0.2475,2.5,0.8
8861,29.99,0.0,0.0,0.0
8862,49.99,1.485,30.5,12.2
8863,16.99,0.0,5.0,1.15
8864,16.99,0.0,7.0,2.45
8865,44.99,0.0,30.5,10.675
8866,75.0,0.495,362.75,90.6875
8867,24.99,0.0,0.0,0.0
8868,44.99,0.0,0.25,0.0975
8869,69.99,13.86,152.25,60.9
8870,24.99,0.0,8.5,3.145
8871,42.49,2.7225,7.75,1.9375
8872,59.99,0.0,0.0,0.0
8873,10.0,0.0,0.5,0.195
8874,49.99,0.2475,29.75,11.9
8875,29.99,0.0,0.0,0.0
8876,32.49,1.485,9.0,2.7
8877,69.98,0.0,0.0,0.0
8878,29.99,0.0,0.0,0.0
8879,44.99,0.0,44.5,15.575
8880,59.99,0.0,502.25,150.675
8881,73.86,0.0,79.25,31.7
8882,44.99,0.0,0.0,0.0
8883,29.99,1.98,37.25,11.175
8884,49.99,1.2375,0.0,0.0
8885,32.49,0.0,0.0,0.0
8886,29.99,0.0,0.0,0.0
8887,59.99,1.2375,0.0,0.0
8888,59.99,0.0,29.25,8.775
8889,30.0,0.99,14.33333333,5.016666667
8890,69.99,0.0,0.0,0.0
8891,42.53,0.99,22.0,8.8
8892,54.99,1.7325,26.5,9.275
8893,49.99,0.7425,0.5,0.195
8894,34.98,0.2475,0.25,0.0875
8895,42.49,0.0,0.5,0.195
8896,29.99,0.7425,71.25,21.375
8897,44.99,0.7425,30.0,10.5
8898,104.99,3.7125,110.75,27.6875
8899,29.99,0.99,6.25,1.875
8900,30.0,0.0,0.0,0.0
8901,50.0,0.0,9.25,2.775
8902,24.99,0.0,0.0,0.0
8903,44.99,0.0,0.0,0.0
8904,50.0,0.2475,0.0,0.0
8905,66.5075,3.465,125.75,31.4375
8906,30.0,0.0,10.25,3.5875
8907,71.4425,4.7025,154.25,46.65
8908,29.99,0.0,0.0,0.0
8909,0.0,0.0,0.0,0.0
8910,47.4825,0.2475,0.0,0.6
8911,63.7425,3.465,27.75,11.1
8912,31.2825,0.0,14.25,3.705
8913,10.0,0.0,46.0,18.4
8914,84.99,0.495,13.5,3.775
8915,50.0,0.0,275.5,82.65
8916,42.49,0.0,3.5,0.875
8917,24.99,0.2475,2.5,0.975
8918,59.99,13.6125,38.75,11.625
8919,24.99,0.0,0.0,0.0
8920,30.0,0.99,0.0,0.0
8921,94.99,0.2475,0.0,0.0
8922,29.99,0.0,0.0,0.0
8923,134.99,0.0,110.5,38.675
8924,134.99,0.2475,0.0,0.0
8925,24.99,0.0,0.0,0.0
8926,17.86,0.7425,263.75,67.2875
8927,32.49,0.2475,0.0,0.0
8928,59.99,1.485,45.5,13.65
8929,29.99,0.99,35.5,12.425
8930,42.49,0.0,0.0,0.0
8931,30.0,0.2475,0.0,0.0
8932,65.0725,2.2275,37.0,11.1
8933,44.95,0.2475,35.0,12.95
8934,141.4475,10.1475,5.75,2.3
8935,45.0,5.445,0.0,0.0
8936,44.99,0.0,1.5,0.525
8937,29.99,0.0,0.0,0.0
8938,59.99,8.6625,5.25,1.575
8939,54.98,0.0,0.0,0.0
8940,70.76,0.0,0.0,0.0
8941,30.0,0.0,0.0,0.0
8942,34.98,0.2475,37.25,10.43
8943,41.74,0.2475,1.25,0.4375
8944,99.99,1.98,0.0,0.0
8945,54.99,0.2475,0.0,0.0
8946,21.495,0.495,0.0,0.0
8947,59.99,0.0,0.0,0.0
8948,0.0,0.0,0.0,0.0
8949,29.99,0.0,7.25,2.5375
8950,45.0,0.495,0.0,0.0
8951,69.99,0.0,20.5,6.15
8952,39.99,0.0,13.25,4.6375
8953,49.99,0.495,170.0,51.0
8954,29.99,0.0,0.0,0.0
8955,59.99,0.495,0.0,0.0
8956,44.99,0.495,0.0,0.0
8957,5.0,0.0,0.0,0.0
8958,29.99,0.495,0.0,0.0
8959,42.49,0.0,0.0,0.0
8960,29.99,0.0,20.25,7.0875
8961,29.99,3.465,85.5,29.925
8962,16.99,0.0,0.0,0.0
8963,59.99,9.6525,82.75,24.825
8964,30.9175,0.0,0.0,0.0
8965,75.0,1.2375,281.5,70.375
8966,29.99,0.495,0.0,0.0
8967,49.99,0.0,0.0,0.0
8968,32.075,0.0,0.0,0.0
8969,29.99,0.0,0.0,0.0
8970,34.98,0.0,0.0,0.0
8971,39.99,0.0,0.0,0.0
8972,44.99,0.2475,0.0,0.0
8973,24.1475,0.0,0.0,0.0
8974,39.285,0.7425,133.0,131.8
8975,29.99,0.0,0.0,0.0
8976,49.99,0.0,0.0,0.0
8977,57.49,0.0,5.25,1.3125
8978,40.0725,0.495,22.75,7.9625
8979,44.99,0.0,52.0,18.2
8980,29.99,0.0,242.0,84.7
8981,59.99,2.2275,54.0,21.6
8982,30.0,5.6925,60.5,21.175
8983,30.0,0.0,5.5,1.925
8984,24.99,0.0,0.0,0.0
8985,29.99,0.2475,6.5,2.275
8986,54.98,0.0,303.0,75.75
8987,72.8925,0.2475,148.0,59.2
8988,59.99,0.99,0.0,0.0
8989,19.99,0.0,0.0,0.0
8990,49.99,0.495,0.0,0.0
8991,35.0775,0.0,28.0,10.0375
8992,50.0,0.0,67.25,20.175
8993,49.99,2.7225,99.75,34.9125
8994,36.315,0.99,97.0,33.95
8995,30.0,0.0,0.0,0.0
8996,21.2475,0.0,0.0,0.0
8997,29.99,0.0,69.25,24.2375
8998,24.99,0.0,58.5,21.645
8999,59.99,0.99,34.0,10.2
9000,44.99,0.0,5.0,1.75
9001,139.6175,0.495,676.75,133.5625
9002,32.49,0.0,16.5,4.95
9003,59.99,0.0,0.0,0.0
9004,50.0,0.2475,0.0,0.0
9005,29.99,0.0,0.0,0.0
9006,84.99,1.7325,0.0,0.0
9007,71.28,0.495,345.0,86.25
9008,59.99,1.2375,51.5,15.95
9009,44.99,0.0,0.0,0.0
9010,49.99,0.0,17.5,5.25
9011,29.99,0.2475,0.0,0.0
9012,30.2475,3.96,228.5,91.4
9013,50.0,0.2475,13.25,3.975
9014,85.0,4.95,78.75,19.6875
9015,49.99,4.455,0.0,0.0
9016,29.99,0.0,0.0,0.0
9017,24.99,0.0,0.0,0.0
9018,49.8275,1.485,53.0,21.2
9019,41.24,0.0,54.75,13.6875
9020,59.99,2.2275,47.25,14.175
9021,24.99,0.0,9.75,3.8025
9022,5.0,0.0,2.0,2.0
9023,10.0,0.0,0.0,0.0
9024,32.49,0.0,20.75,5.4675
9025,42.49,2.2275,1.5,0.375
9026,42.7325,12.375,51.0,12.75
9027,50.0,1.98,30.5,9.15
9028,16.99,0.0,18.5,7.215
9029,46.98,0.0,8.0,2.8
9030,104.18,12.6225,0.0,0.0
9031,29.99,0.0,0.25,0.1
9032,37.4925,0.0,0.0,0.0
9033,16.99,0.0,0.0,0.0
9034,50.0,0.495,1.25,0.4875
9035,34.98,0.7425,2.25,0.7875
9036,29.99,0.0,0.0,0.0
9037,42.49,1.2375,0.0,0.0
9038,39.99,0.0,126.25,50.5
9039,50.0,3.2175,75.0,22.5
9040,44.99,5.445,22.75,9.08
9041,59.99,2.2275,31.25,12.5
9042,50.13,0.0,332.75,127.525
9043,44.99,1.2375,135.0,53.4525
9044,75.0,13.1175,0.0,0.0
9045,37.98,0.0,0.0,0.0
9046,159.99,22.5225,122.0,18.3
9047,59.99,4.95,0.0,0.0
9048,54.98,1.2375,267.0,53.4
9049,30.0,0.0,19.25,6.7375
9050,49.99,0.0,0.0,0.0
9051,50.0,0.0,47.5,14.3175
9052,30.0,0.0,0.0,0.0
9053,51.9275,0.2475,0.0,0.0
9054,84.99,0.7425,0.0,0.0
9055,94.99,2.97,0.0,0.0
9056,29.99,0.0,0.0,0.0
9057,75.0,0.0,0.0,0.0
9058,35.99,0.0,0.0,0.0
9059,36.7775,0.2475,116.75,40.8825
9060,44.99,0.0,0.0,0.0
9061,30.0,0.0,14.5,5.075
9062,29.99,0.0,38.25,13.3875
9063,84.99,5.1975,471.25,144.995
9064,30.0,0.0,42.75,14.9625
9065,69.99,0.7425,0.0,0.0
9066,82.4925,0.0,71.0,28.3975
9067,44.99,0.0,0.0,0.0
9068,107.8525,6.6825,182.75,42.7125
9069,44.99,0.0,11.75,4.1125
9070,44.99,0.7425,119.25,41.7375
9071,49.99,0.0,0.0,0.0
9072,50.0,0.495,0.0,0.0
9073,22.7375,0.99,93.25,37.3
9074,26.66,0.0,0.0,0.0
9075,0.0,0.0,0.0,0.0
9076,30.0,0.2475,4.5,1.575
9077,34.115,0.0,0.0,0.0
9078,29.99,0.0,0.0,0.0
9079,59.99,0.2475,7.25,2.1975
9080,29.99,0.0,0.0,0.0
9081,29.99,0.0,0.0,0.0
9082,42.49,0.0,0.0,0.0
9083,57.5025,0.99,430.75,172.3
9084,59.99,0.2475,1.25,0.375
9085,69.99,0.2475,32.25,9.675
9086,16.99,0.0,4.75,1.6625
9087,49.99,0.0,0.0,0.0
9088,75.0,2.2275,33.25,8.3125
9089,29.99,0.7425,0.0,0.0
9090,29.99,0.0,15.0,6.0
9091,132.0875,1.2375,0.0,0.0
9092,75.0,6.6825,0.0,0.0
9093,42.49,0.0,0.0,0.0
9094,50.0,2.7225,0.0,0.0
9095,94.99,0.0,0.0,0.0
9096,59.99,0.0,0.0,0.0
9097,47.49,0.2475,4.5,1.575
9098,59.99,0.0,0.0,0.0
9099,75.0,0.99,60.5,15.125
9100,10.0,0.7425,0.0,0.0
9101,32.49,0.0,0.25,0.075
9102,35.99,0.0,36.25,10.875
9103,136.4625,0.2475,3.0,0.75
9104,44.99,0.2475,0.0,0.0
9105,29.99,0.0,43.75,15.3125
9106,24.99,1.485,9.75,3.6075
9107,29.99,0.0,20.75,7.2625
9108,17.49,0.2475,0.0,0.0
9109,49.99,1.98,0.0,0.0
9110,110.76,1.2375,11.25,3.9375
9111,34.98,0.0,0.0,0.0
9112,157.49,0.0,95.75,23.9375
9113,29.99,0.7425,0.0,0.0
9114,13.33333333,0.0,0.0,0.0
9115,50.0,0.7425,166.75,50.025
9116,29.99,0.2475,38.25,11.475
9117,29.99,0.0,36.0,12.6
9118,59.99,0.0,0.0,0.0
9119,49.99,0.7425,0.0,0.0
9120,54.99,1.7325,0.0,0.0
9121,49.99,0.495,87.5,26.25
9122,33.0575,0.495,0.0,0.0
9123,24.99,0.0,56.0,20.72
9124,59.99,0.2475,12.75,5.085
9125,105.9575,0.495,0.0,0.0
9126,11.32666667,0.0,1.333333333,0.466666667
9127,49.99,0.7425,0.0,0.0
9128,29.99,0.0,0.0,0.0
9129,50.0,0.0,17.5,5.25
9130,49.99,0.0,0.0,0.0
9131,30.0,0.0,0.0,0.0
9132,50.0,2.475,0.0,0.0
9133,37.17,0.0,0.0,0.0
9134,16.99,0.0,0.0,0.0
9135,29.99,0.0,44.25,13.275
9136,10.0,0.495,59.5,17.85
9137,29.99,0.0,17.25,6.9
9138,45.0725,0.2475,18.25,6.6375
9139,24.99,0.0,0.0,0.0
9140,75.0,0.495,0.0,0.0
9141,31.235,0.495,0.0,0.0
9142,29.99,0.0,251.75,88.1125
9143,24.99,0.0,27.25,10.0825
