,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0.855333333333333,0.771333333333333,0.798333333333333,0.854666666666667
3444,436,0,43,5,0,2,1,1,35687.43,0,0,1,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
7574,749,1,33,1,74385.98,1,1,0,20164.47,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
6167,657,0,75,7,126273.95,1,0,1,91673.6,0,0,1,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
7808,603,1,55,7,127723.25,2,1,0,139469.11,0,1,0,1,0,1,1,0.68192439862543,TRUE,TRUE,FALSE,TRUE,TRUE
482,798,0,37,8,0,3,0,0,110783.28,1,0,0,1,0,1,0,0.68192439862543,TRUE,FALSE,TRUE,FALSE,FALSE
6144,693,1,46,3,151709.33,1,1,0,180736.24,0,0,1,0,0,1,0,0.329209621993127,FALSE,TRUE,TRUE,FALSE,TRUE
1431,667,0,48,2,0,1,1,0,43229.2,1,0,0,1,0,1,0,0.68192439862543,TRUE,FALSE,TRUE,FALSE,FALSE
4975,743,0,39,6,0,2,1,0,44265.28,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
5738,653,0,38,8,119315.75,1,1,0,150468.35,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
6005,636,1,24,9,0,2,0,1,38830.72,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
6599,850,0,49,6,128663.9,1,1,0,65769.3,1,0,0,0,0,1,1,0.329209621993127,FALSE,FALSE,FALSE,TRUE,FALSE
368,636,0,34,2,40105.51,2,0,1,53512.16,0,1,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
7621,661,0,39,5,0,2,0,0,181461.46,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
8239,639,0,34,7,149940.04,2,0,0,156648.81,0,0,1,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
5313,783,1,72,5,121215.9,2,1,1,105206.48,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
2882,551,0,37,3,0,2,1,1,50578.4,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
6251,682,1,37,8,148580.12,1,1,0,35179.18,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
5638,729,1,38,7,0,2,0,0,45779.9,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
4870,648,1,43,1,107963.38,1,0,0,186438.86,0,1,0,0,0,1,1,0.329209621993127,FALSE,FALSE,FALSE,TRUE,FALSE
2605,635,1,34,5,98683.47,2,1,0,15733.19,0,0,1,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
259,850,0,38,3,54901.01,1,1,1,140075.55,0,1,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
5273,529,0,32,9,147493.89,1,1,0,33656.35,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
5409,575,0,28,7,0,1,1,1,10666.05,0,0,1,0,1,1,0,0.647285223367698,TRUE,TRUE,FALSE,FALSE,FALSE
5208,779,1,38,7,0,2,1,1,138542.87,0,0,1,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
3593,555,1,62,10,114822.64,1,0,1,8444.5,0,1,0,0,0,1,0,0.329209621993127,FALSE,TRUE,TRUE,FALSE,TRUE
5342,807,0,47,1,171937.27,1,1,1,65636.92,0,1,0,0,0,1,0,0.329209621993127,FALSE,TRUE,TRUE,FALSE,TRUE
6568,724,0,54,8,172192.49,1,1,1,136902.01,0,1,0,0,0,1,0,0.329209621993127,FALSE,TRUE,TRUE,FALSE,TRUE
5865,663,0,39,4,0,1,1,0,76884.05,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
1085,803,0,42,5,0,1,1,0,196466.83,1,0,0,0,0,1,1,0.329209621993127,FALSE,FALSE,FALSE,TRUE,FALSE
7221,625,0,41,6,97663.16,2,1,0,57128.78,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
8998,674,1,38,10,83727.68,1,1,0,45418.12,0,1,0,0,0,1,0,0.329209621993127,FALSE,TRUE,TRUE,FALSE,TRUE
7002,564,1,32,10,139875.2,2,1,0,15378.23,0,1,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
8344,520,0,43,3,150805.17,3,0,1,25333.03,0,1,0,1,0,1,1,0.68192439862543,TRUE,TRUE,FALSE,TRUE,TRUE
8282,747,1,21,4,81025.6,2,1,0,167682.57,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
9498,586,1,52,6,140900.97,1,1,1,67288.89,1,0,0,0,0,1,0,0.329209621993127,FALSE,TRUE,TRUE,FALSE,TRUE
3886,710,0,34,8,147833.3,2,0,1,1561.58,0,1,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
3884,709,0,31,6,0,2,1,1,71009.84,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
771,717,0,31,4,129722.57,1,0,0,41176.6,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
6605,771,1,33,5,0,2,1,0,8673.43,0,0,1,0,1,0,0,0.31807560137457,FALSE,TRUE,FALSE,TRUE,TRUE
6248,590,0,47,3,0,2,1,0,171774.5,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
8480,456,0,29,5,107000.49,1,1,1,153419.62,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
2011,570,0,32,9,117337.54,2,0,1,62810.91,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
5464,556,1,36,2,134208.22,1,0,1,177670.57,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
4332,507,0,31,2,134237.07,1,1,1,166423.66,0,1,0,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE
2120,618,1,54,4,118449.21,1,1,1,133573.29,0,1,0,0,0,1,1,0.329209621993127,FALSE,FALSE,FALSE,TRUE,FALSE
8984,645,0,25,0,174400.36,1,1,0,42669.37,1,0,0,0,0,1,0,0.329209621993127,FALSE,TRUE,TRUE,FALSE,TRUE
4295,476,1,34,8,111905.43,1,0,1,197221.81,0,1,0,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE
3762,590,1,40,2,117641.43,2,0,0,92198.05,0,1,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
2653,730,0,26,3,0,1,1,0,34542.41,0,0,1,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
6495,617,1,39,5,83348.89,3,1,0,7953.62,0,1,0,1,0,1,1,0.68192439862543,TRUE,TRUE,FALSE,TRUE,TRUE
3195,697,0,29,0,172693.54,1,0,0,141798.98,0,1,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
6388,753,0,44,3,138076.47,1,1,0,15523.09,0,1,0,0,0,1,1,0.329209621993127,FALSE,FALSE,FALSE,TRUE,FALSE
3610,580,1,56,1,131368.3,1,1,0,106918.67,1,0,0,1,0,1,1,0.68192439862543,TRUE,TRUE,FALSE,TRUE,TRUE
5473,787,1,38,3,158373.23,1,1,1,28228.35,0,1,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
5882,732,0,55,9,136576.02,1,0,1,3268.17,1,0,0,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE
4521,560,1,27,7,124995.98,1,1,1,114669.79,0,0,1,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
5099,595,1,45,9,106000.12,1,0,0,191448.96,0,1,0,1,0,1,1,0.68192439862543,TRUE,TRUE,FALSE,TRUE,TRUE
7386,666,1,37,2,158468.76,1,0,1,93266.01,0,1,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
240,662,0,38,4,0,2,1,0,136259.65,0,0,1,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
5601,704,1,44,9,153656.85,1,1,0,158742.81,0,0,1,0,0,1,0,0.329209621993127,FALSE,TRUE,TRUE,FALSE,TRUE
6453,566,1,44,5,141428.99,2,0,0,68408.74,0,1,0,0,0,1,0,0.329209621993127,FALSE,TRUE,TRUE,FALSE,TRUE
7552,636,0,76,9,126534.6,1,1,1,39789.62,0,0,1,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
2783,597,1,33,6,135703.59,2,0,0,74850.84,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
5019,823,1,53,4,124954.94,1,0,1,131259.6,0,1,0,1,0,1,1,0.68192439862543,TRUE,TRUE,FALSE,TRUE,TRUE
582,586,1,57,3,0,2,0,1,6057.81,0,0,1,0,1,0,0,0.31807560137457,FALSE,TRUE,FALSE,TRUE,TRUE
9690,846,1,34,10,142388.61,2,0,1,68393.64,1,0,0,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE
836,694,1,37,3,0,2,1,1,147012.22,0,0,1,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
1695,506,0,34,7,0,2,0,0,115842.1,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
4866,522,1,37,3,95022.57,1,1,1,129107.59,0,1,0,0,0,1,0,0.329209621993127,FALSE,TRUE,TRUE,FALSE,TRUE
1272,585,1,39,7,165610.41,2,0,0,131852.01,0,1,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
9347,660,1,36,0,84438.57,1,1,1,181449.51,0,0,1,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
6086,535,0,37,3,175534.78,2,1,1,9241.52,0,0,1,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
568,737,0,31,5,121192.22,2,1,1,74890.58,0,1,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
3130,795,1,56,5,0,1,1,0,35418.69,0,0,1,1,0,1,1,0.68192439862543,TRUE,TRUE,FALSE,TRUE,TRUE
7508,566,0,54,4,118614.6,2,1,1,172601.62,0,1,0,0,0,1,0,0.329209621993127,FALSE,TRUE,TRUE,FALSE,TRUE
1769,607,0,39,2,84468.67,2,1,1,121945.42,0,1,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
6640,681,0,36,5,141952.07,1,1,1,185144.08,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
4661,780,1,43,0,0,1,0,1,15705.27,1,0,0,0,1,1,0,0.647285223367698,TRUE,TRUE,FALSE,FALSE,FALSE
7154,605,0,33,9,128152.82,1,0,0,147822.81,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
3013,471,1,27,4,0,2,1,0,122642.09,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
97,814,0,29,8,97086.4,2,1,1,197276.13,0,1,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
5963,850,1,40,7,104449.8,1,1,1,747.88,0,1,0,0,0,1,0,0.329209621993127,FALSE,TRUE,TRUE,FALSE,TRUE
2940,711,1,28,5,0,2,1,1,93959.96,0,0,1,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
8050,707,0,33,2,0,2,0,0,130866.95,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
4668,445,0,31,7,145056.59,1,1,1,175893.53,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
67,735,0,43,10,123180.01,2,1,1,196673.28,0,1,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
5356,839,0,47,2,136911.07,1,1,1,168184.62,0,1,0,0,0,1,1,0.329209621993127,FALSE,FALSE,FALSE,TRUE,FALSE
1035,678,0,30,0,0,1,1,0,35113.08,0,0,1,0,0,1,0,0.329209621993127,FALSE,TRUE,TRUE,FALSE,TRUE
8637,520,0,34,3,0,2,1,1,104703.96,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
2648,745,0,21,4,137910.45,1,1,1,177235.23,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
7897,603,0,30,6,129548.5,2,1,1,19282.85,0,0,1,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
7445,516,1,45,4,0,1,1,0,95273.73,1,0,0,0,0,1,1,0.329209621993127,FALSE,FALSE,FALSE,TRUE,FALSE
1571,594,0,23,5,156267.59,1,1,0,160968.44,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
1133,559,0,34,4,0,2,1,1,66721.98,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
5557,700,1,39,5,144550.83,2,1,1,189664.43,0,1,0,0,0,1,0,0.329209621993127,FALSE,TRUE,TRUE,FALSE,TRUE
5066,567,1,26,2,0,2,1,1,78651.55,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
2665,612,0,30,9,142910.15,1,1,0,105890.55,0,1,0,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE
2269,605,1,33,4,0,2,0,1,83700.66,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
2149,836,0,57,4,101247.06,1,1,0,37141.62,0,0,1,1,0,1,1,0.68192439862543,TRUE,TRUE,FALSE,TRUE,TRUE
1497,631,0,35,9,112392.45,2,1,0,24472.23,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
672,642,0,26,0,0,1,0,0,47472.68,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
9988,775,0,30,4,0,2,1,0,49337.84,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
1276,635,0,37,5,113488.68,1,1,0,95611.74,0,1,0,0,0,1,1,0.329209621993127,FALSE,FALSE,FALSE,TRUE,FALSE
4471,826,1,56,8,174506.1,2,0,1,161802.82,0,0,1,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE
277,777,1,53,10,0,2,1,0,189992.97,1,0,0,0,0,1,0,0.329209621993127,FALSE,TRUE,TRUE,FALSE,TRUE
8654,586,0,42,6,126704.49,2,1,0,41682.3,0,1,0,0,0,1,0,0.329209621993127,FALSE,TRUE,TRUE,FALSE,TRUE
3623,695,0,27,6,125552.96,1,1,0,105291.26,0,1,0,0,0,1,0,0.329209621993127,FALSE,TRUE,TRUE,FALSE,TRUE
7015,572,1,30,6,0,1,0,1,175025.27,1,0,0,0,0,1,0,0.329209621993127,FALSE,TRUE,TRUE,FALSE,TRUE
9978,774,0,40,9,93017.47,2,1,0,191608.97,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
5693,653,1,32,4,83772.95,1,0,1,23920.65,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
8560,627,0,28,5,71097.23,1,1,1,130504.49,0,1,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
8231,787,0,43,0,132217.45,1,1,0,20955.03,0,1,0,0,0,1,1,0.329209621993127,FALSE,FALSE,FALSE,TRUE,FALSE
4892,707,1,51,10,98438.23,1,0,0,70778.63,0,1,0,1,0,1,1,0.68192439862543,TRUE,TRUE,FALSE,TRUE,TRUE
4025,660,0,63,8,137841.53,1,1,1,42790.29,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
293,750,1,34,9,112822.26,1,0,0,150401.53,0,0,1,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE
4721,757,1,44,4,123322.15,1,1,0,137136.29,1,0,0,0,0,1,0,0.329209621993127,FALSE,TRUE,TRUE,FALSE,TRUE
8388,763,1,53,4,0,1,1,0,77203.72,1,0,0,1,0,1,1,0.68192439862543,TRUE,TRUE,FALSE,TRUE,TRUE
1840,464,1,34,5,76001.57,1,1,1,158668.87,0,0,1,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
8286,632,0,28,7,155519.59,1,1,0,1843.24,0,0,1,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
7016,741,0,50,1,78737.61,1,1,1,13018.96,0,0,1,0,0,1,0,0.329209621993127,FALSE,TRUE,TRUE,FALSE,TRUE
8655,611,0,30,9,0,2,1,1,148887.69,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
3437,700,1,32,3,0,1,0,0,95740.37,1,0,0,0,0,1,0,0.329209621993127,FALSE,TRUE,TRUE,FALSE,TRUE
1443,556,1,43,6,0,3,0,0,125154.57,1,0,0,1,0,1,1,0.68192439862543,TRUE,TRUE,FALSE,TRUE,TRUE
2378,622,1,38,4,98640.74,1,1,1,110457.99,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
6024,698,0,27,6,125427.37,2,0,0,27654.44,0,0,1,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
220,726,1,31,9,114722.05,2,1,1,98178.57,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
1585,538,0,33,6,93791.38,1,1,1,199249.29,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
5260,704,1,35,3,154206.07,2,1,1,40261.49,0,1,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
3489,593,0,43,10,0,2,0,0,53478.02,0,0,1,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
2878,487,1,36,1,140137.15,1,1,0,194073.33,0,0,1,0,0,1,0,0.329209621993127,FALSE,TRUE,TRUE,FALSE,TRUE
5293,604,1,41,10,0,2,1,1,166224.39,0,0,1,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
4444,489,1,31,7,139395.08,1,0,1,6120.84,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
2600,680,1,24,10,0,3,1,0,154971.63,1,0,0,1,0,1,1,0.68192439862543,TRUE,TRUE,FALSE,TRUE,TRUE
7050,591,0,29,6,0,2,1,1,108684.65,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
9761,807,1,60,1,72948.58,2,1,1,17355.36,0,1,0,0,0,1,0,0.329209621993127,FALSE,TRUE,TRUE,FALSE,TRUE
2168,705,1,56,2,143249.67,1,1,0,88428.41,0,1,0,1,0,1,1,0.68192439862543,TRUE,TRUE,FALSE,TRUE,TRUE
8061,477,0,31,9,0,2,0,1,184061.17,0,0,1,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
8043,720,0,31,4,141356.47,1,0,0,137985.69,0,0,1,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
1216,572,0,33,5,0,1,0,1,41139.05,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
5354,789,0,31,4,175477.15,1,1,1,172832.9,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
9903,606,1,36,10,0,2,0,1,155641.46,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
2504,619,1,45,0,0,2,0,0,113645.4,0,0,1,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
9005,745,1,38,7,0,2,1,1,194230.82,0,0,1,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
2996,729,1,45,7,91091.06,2,1,0,71133.12,0,0,1,0,0,1,0,0.329209621993127,FALSE,TRUE,TRUE,FALSE,TRUE
4702,660,0,33,0,72783.42,1,0,0,181051.99,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
3237,802,0,38,7,0,2,0,1,57764.65,0,0,1,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
6431,540,0,39,1,0,1,0,1,108419.41,0,0,1,0,0,1,0,0.329209621993127,FALSE,TRUE,TRUE,FALSE,TRUE
2016,696,0,28,4,172646.82,1,1,1,116471.43,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
6816,559,0,50,5,162702.35,1,0,0,150548.5,1,0,0,1,0,1,1,0.68192439862543,TRUE,TRUE,FALSE,TRUE,TRUE
2779,733,0,38,9,111347.37,2,0,1,194872.97,0,1,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
6559,533,0,38,4,70362.52,2,1,1,104189.46,0,1,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
4812,672,0,31,6,91125.75,1,1,0,177295.92,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
474,571,1,33,1,0,2,1,0,102750.7,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
2386,541,0,46,4,124547.13,2,1,0,94499.06,1,0,0,0,0,1,0,0.329209621993127,FALSE,TRUE,TRUE,FALSE,TRUE
7312,629,1,43,0,0,2,1,1,41263.69,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
1495,685,0,57,7,101868.51,1,0,1,113483.96,0,1,0,0,0,1,0,0.329209621993127,FALSE,TRUE,TRUE,FALSE,TRUE
530,519,1,57,2,119035.35,2,1,1,29871.79,0,0,1,0,0,1,0,0.329209621993127,FALSE,TRUE,TRUE,FALSE,TRUE
8905,557,0,36,3,0,1,0,1,144078.02,1,0,0,0,0,1,0,0.329209621993127,FALSE,TRUE,TRUE,FALSE,TRUE
8869,669,1,41,0,150219.41,2,0,0,107839.03,1,0,0,0,0,1,0,0.329209621993127,FALSE,TRUE,TRUE,FALSE,TRUE
983,614,1,35,6,128100.28,1,0,0,69454.24,0,1,0,0,0,1,1,0.329209621993127,FALSE,FALSE,FALSE,TRUE,FALSE
313,806,1,59,0,135296.33,1,1,0,182822.5,0,1,0,1,0,1,0,0.68192439862543,TRUE,FALSE,TRUE,FALSE,FALSE
9618,581,1,24,3,95508.2,1,1,1,45755,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
4019,620,0,31,2,166833.86,2,1,1,135171.6,0,0,1,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
3722,619,0,25,4,0,1,1,0,145524.36,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
3740,649,0,45,7,0,2,0,1,75204.21,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
982,668,0,32,7,0,2,1,1,777.37,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
2766,705,0,30,1,0,1,1,1,181300.32,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
5633,821,0,28,2,0,2,1,0,46072.52,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
1718,648,0,32,8,0,1,1,0,133653.38,0,0,1,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
3736,498,0,37,8,108432.88,2,1,1,14865.05,0,1,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
9946,669,1,33,9,0,2,0,1,107221.03,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
9055,630,0,55,2,0,1,1,1,106202.07,1,0,0,0,0,1,1,0.329209621993127,FALSE,FALSE,FALSE,TRUE,FALSE
4930,627,0,30,6,112372.96,1,1,1,118029.09,0,1,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
7472,448,1,36,6,83947.12,2,1,0,81999.53,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
2986,570,0,42,0,107856.57,2,1,0,127528.84,0,1,0,0,0,1,0,0.329209621993127,FALSE,TRUE,TRUE,FALSE,TRUE
3465,692,1,43,2,69014.49,2,0,0,164621.43,0,1,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
9227,776,1,31,5,0,2,1,0,92647.94,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
6514,563,0,26,7,0,2,0,0,6139.74,0,0,1,0,1,0,0,0.31807560137457,FALSE,TRUE,FALSE,TRUE,TRUE
898,523,1,40,2,102967.41,1,1,0,128702.1,1,0,0,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE
124,625,1,28,3,0,1,0,0,183646.41,1,0,0,0,0,1,0,0.329209621993127,FALSE,TRUE,TRUE,FALSE,TRUE
3018,588,1,27,8,0,1,1,0,20066.38,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
9516,557,1,32,3,123502.53,1,1,1,69826.8,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
8144,571,0,34,1,99325.04,2,0,1,186052.15,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
2517,592,0,36,2,104702.65,2,1,0,107948.72,0,1,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
1441,627,0,44,6,0,1,1,1,114469.55,0,0,1,0,0,1,0,0.329209621993127,FALSE,TRUE,TRUE,FALSE,TRUE
6341,807,1,40,1,134590.21,1,1,1,46253.65,0,1,0,0,0,1,0,0.329209621993127,FALSE,TRUE,TRUE,FALSE,TRUE
7776,736,1,63,10,0,2,0,1,502.7,1,0,0,0,1,0,0,0.31807560137457,FALSE,TRUE,FALSE,TRUE,TRUE
3384,775,1,66,9,0,2,1,1,67622.34,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
9039,545,1,44,1,0,2,1,1,82614.89,0,0,1,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
2230,696,1,30,8,0,2,1,1,196134.44,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
1018,850,1,45,5,103909.86,1,1,0,60083.11,0,1,0,1,0,1,1,0.68192439862543,TRUE,TRUE,FALSE,TRUE,TRUE
9550,769,1,40,9,133871.05,1,1,1,50568.02,1,0,0,0,0,1,0,0.329209621993127,FALSE,TRUE,TRUE,FALSE,TRUE
667,503,0,29,3,0,2,1,1,143954.99,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
4261,794,1,46,8,134593.79,1,1,1,46386.37,0,0,1,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
7319,474,1,37,5,142688.57,2,1,1,110953.33,0,1,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
7376,704,0,23,6,166594.78,1,1,1,155823.2,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
7143,719,1,54,7,0,2,1,1,125041.52,1,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
5188,663,0,30,4,0,3,1,0,101371.05,0,0,1,0,0,1,0,0.329209621993127,FALSE,TRUE,TRUE,FALSE,TRUE
1122,698,0,56,1,112414.81,2,0,0,93982.02,0,1,0,1,0,1,1,0.68192439862543,TRUE,TRUE,FALSE,TRUE,TRUE
4453,809,0,33,8,148055.74,1,0,0,199203.21,0,1,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE
6357,491,1,68,3,107571.61,1,0,1,113695.99,1,0,0,0,0,1,0,0.329209621993127,FALSE,TRUE,TRUE,FALSE,TRUE
