,Track Name,Class,Feat,Length,WordCount,ng,Remix,Invalid
16905,In My Place,Country,False,11,3,False,False,False
16906,◊†◊©◊û◊î ◊©◊ú◊ô,Instrumental,False,15,2,False,False,True
16907,Cool Air,Alt,False,8,2,False,False,False
16908,Little Lion Man,Alt,False,15,3,False,False,False
16909,Frankenstein,Country,False,12,1,False,False,False
16910,Bad Words,Country,False,9,2,False,False,False
16911,Dust,Alt,False,4,1,False,False,False
16912,1989,Indie,False,4,1,False,False,False
16913,Bite Marks,Alt,False,10,2,False,False,False
16914,strawberry lipstick,Country,False,19,2,False,False,False
16915,Tribute,Country,False,7,1,False,False,False
16916,Blue Monday,Acoustic_Folk,False,11,2,False,False,False
16917,Click Click Domino (feat. Marcus King),Country,True,38,6,False,False,False
16918,After School,Instrumental,False,12,2,False,False,False
16919,Revolution Radio,Country,False,16,2,False,False,False
16920,My Only Swerving,Country,False,16,3,False,False,False
16921,Faith Healer,Indie,False,12,2,False,False,False
16922,Rabbit,Instrumental,False,6,1,False,False,False
16923,Unbroken (Hotel Baby),Country,False,21,3,False,False,False
16924,Distance,Acoustic_Folk,False,8,1,False,False,False
16925,Take A Look Around,Acoustic_Folk,False,18,4,False,False,False
16926,Achy Breaky Heart,Metal,False,17,3,False,False,False
16927,24 (feat. Lil Baby),HipHop,True,19,4,False,False,False
16928,The Only One I Know,Indie,False,19,5,False,False,False
16929,Shout,Country,False,5,1,False,False,False
16930,◊ê◊™◊î ◊î◊û◊ú◊ö,Instrumental,False,15,2,False,False,True
16931,Stolen Sweets,Blues,False,13,2,False,False,False
16932,Soul in Twilight,Blues,False,16,3,False,False,False
16933,Break Stuff,Country,False,11,2,False,False,False
16934,Douchebag,Indie,False,9,1,False,False,False
16935,Somebody to Love,Country,False,16,3,False,False,False
16936,Nancy Knew,Indie,False,10,2,False,False,False
16937,Hungry Like the Wolf,Instrumental,False,20,4,False,False,False
16938,The Woods - Radio Edit,Alt,False,22,5,False,False,False
16939,Teenage Dirtbag,Country,False,15,2,False,False,False
16940,My Favourite Game,Indie,False,17,3,False,False,False
16941,Shiv Taandav,Rock,False,12,2,False,False,False
16942,Sore - Remix,Instrumental,False,12,3,False,True,False
16943,Raise Hell,Country,False,10,2,False,False,False
16944,I Need You (feat. Ashley Monroe),Country,True,32,6,False,False,False
16945,Jangal Mein More Nacha,Pop,False,22,4,False,False,False
16946,Heartbreaker,Alt,False,12,1,False,False,False
16947,Later On,Alt,False,8,2,False,False,False
16948,Indestructible,Alt,False,14,1,False,False,False
16949,Mean Street - 2015 Remaster,Country,False,27,5,False,False,False
16950,Ride,Country,False,4,1,False,False,False
16951,Losing Control - Satin Jackets Remix,Alt,False,36,6,False,True,False
16952,Kilofese - Remix,Instrumental,False,16,3,False,True,False
16953,Rock the Casbah - Remastered,Indie,False,28,5,False,False,False
16954,They Want EFX,HipHop,False,13,3,False,False,False
16955,I Made up My Mind,Alt,False,17,5,False,False,False
16956,What Else Is New,Country,False,16,4,False,False,False
16957,Withstand The Fall Of Time,Acoustic_Folk,False,26,5,False,False,False
16958,Worry,Alt,False,5,1,False,False,False
16959,Are You The One? - Simian Mobile Disco Remix,Indie,False,44,9,False,True,False
16960,◊ê◊†◊ô ◊õ◊ê◊ü,Country,False,13,2,False,False,True
16961,Offering,Alt,False,8,1,False,False,False
16962,Opp Boyz,HipHop,False,8,2,False,False,False
16963,21st Century Liability,Country,False,22,3,False,False,False
16964,Down By The Water,Indie,False,17,4,False,False,False
16965,Life Insurance (feat. Lil Tjay),HipHop,True,31,5,False,False,False
16966,I Don't Trust Myself (With Loving You),Alt,False,38,7,True,False,False
16967,Already Gone - Acoustic,Instrumental,False,23,4,False,False,False
16968,Save Our Selves (The Warning),Country,False,29,5,False,False,False
16969,End of the Attention Span,Acoustic_Folk,False,25,5,False,False,False
16970,Only One King,HipHop,False,13,3,False,False,False
16971,Genetic,Acoustic_Folk,False,7,1,False,False,False
16972,Follow the Leader,Country,False,17,3,False,False,False
16973,Love Is Blindness,Country,False,17,3,False,False,False
16974,Arabian Knights,Country,False,15,2,False,False,False
16975,Keep Moving,Indie,False,11,2,False,False,False
16976,I Need Some of That,Indie,False,19,5,False,False,False
16977,"God, Your Mama, And Me",Metal,False,22,5,False,False,False
16978,Mustang Sally,Alt,False,13,2,False,False,False
16979,Prisoner,Acoustic_Folk,False,8,1,False,False,False
16980,Someday Baby,Alt,False,12,2,False,False,False
16981,Embruja por tu querer,Instrumental,False,21,4,False,False,False
16982,Addiction No. 1,Acoustic_Folk,False,15,3,False,False,False
16983,Almost (Sweet Music),Instrumental,False,20,3,False,False,False
16984,Slow Down,Metal,False,9,2,False,False,False
16985,Shakespeare,Country,False,11,1,False,False,False
16986,Hate Me!,HipHop,False,8,2,False,False,False
16987,Back In The U.S.S.R. - 2018 Mix,Country,False,31,7,False,False,False
16988,Screaming in the Night,Acoustic_Folk,False,22,4,False,False,False
16989,Left Us To Mold,Country,False,15,4,False,False,False
16990,The Twelves (The Dirty Dozens),Alt,False,30,5,False,False,False
16991,Me And My Crazy World,HipHop,False,21,5,False,False,False
16992,Third Way,Indie,False,9,2,False,False,False
16993,Shell Island,Country,False,12,2,False,False,False
16994,The Starchaser,Indie,False,14,2,False,False,False
16995,Talk About,Instrumental,False,10,2,False,False,False
16996,Just The Way You Are,Instrumental,False,20,5,False,False,False
16997,Hanging On The Telephone,Country,False,24,4,False,False,False
16998,Downhill,Blues,False,8,1,False,False,False
16999,Fool Again,Instrumental,False,10,2,False,False,False
17000,Night Life,Alt,False,10,2,False,False,False
17001,I Hate You,Country,False,10,3,False,False,False
17002,Boston,Instrumental,False,6,1,False,False,False
17003,"Close to the Edge (i. The Solid Time of Change, ii. Total Mass Retain, iii. I Get up I Get Down, iv. Seasons of Man) - 2003 Remaster",Country,False,132,28,False,False,False
17004,BLVCK,Country,False,5,1,False,False,False
17005,Kenopsia,Indie,False,8,1,False,False,False
17006,No Riders,Alt,False,9,2,False,False,False
17007,lonely,Alt,False,6,1,False,False,False
17008,Chemicals,Acoustic_Folk,False,9,1,False,False,False
17009,On the Border,Country,False,13,3,False,False,False
17010,Rasiya,Rock,False,6,1,False,False,False
17011,Darkness (Lonelyspeck remix),Alt,False,28,3,False,True,False
17012,Straightenin,Instrumental,False,12,1,False,False,False
17013,Motion Sickness,Alt,False,15,2,False,False,False
17014,I'll Wait and Pray,Blues,False,18,4,False,False,False
17015,Fight Me,Country,False,8,2,False,False,False
17016,The Melting Of The Sun,Indie,False,22,5,False,False,False
17017,Oh My Darling,Alt,False,13,3,False,False,False
17018,Insane in the Brain,HipHop,False,19,4,False,False,False
17019,Call Me,Country,False,7,2,False,False,False
17020,I Sat By The Ocean,Country,False,18,5,False,False,False
17021,Congratulations (feat. Jasiah),HipHop,True,30,3,False,False,False
17022,Ka$H Only,HipHop,False,9,2,False,False,False
17023,"You Can Build a Palace, Or You Can Please People",Alt,False,48,10,False,False,False
17024,Somebody Else,Alt,False,13,2,False,False,False
17025,Mohabbat Ki Jhooti Kahani,Pop,False,25,4,False,False,False
17026,White Flag,Indie,False,10,2,False,False,False
17027,I Love The Sound Of Breaking Glass,Indie,False,34,7,False,False,False
17028,◊ê◊ó◊®◊ô ◊î◊õ◊ú ◊ê◊™ ◊©◊ô◊®,Country,False,27,4,False,False,True
17029,Kickstart My Heart,Country,False,18,3,False,False,False
17030,I Like Crime,Country,False,12,3,False,False,False
17031,Jiska Koi Nahin Sad,Pop,False,19,4,False,False,False
17032,Hush Money,Alt,False,10,2,False,False,False
17033,you were good to me,Instrumental,False,19,5,False,False,False
17034,Preludio del valle,Blues,False,18,3,False,False,False
17035,Mr Rock & Roll,Instrumental,False,14,4,False,False,False
17036,Search Party,Acoustic_Folk,False,12,2,False,False,False
17037,Find Yourself,Indie,False,13,2,False,False,False
17038,The Dirt (Est. 1981) [feat. Machine Gun Kelly],Acoustic_Folk,True,46,8,False,False,False
17039,Patagonia Wind,Blues,False,14,2,False,False,False
17040,I Am the Ex Now,Instrumental,False,15,5,False,False,False
17041,Blue Dot,Alt,False,8,2,False,False,False
17042,Got The Bottle Up And Gone,Alt,False,26,6,False,False,False
17043,I Just Wanna,Instrumental,False,12,3,False,False,False
17044,You Hear Georgia,Country,False,16,3,False,False,False
17045,"Birth, School, Work, Death",Alt,False,26,4,False,False,False
17046,Africa,Country,False,6,1,False,False,False
17047,◊ë◊ï◊ù,Instrumental,False,6,1,False,False,True
17048,Soul Decay,Country,False,10,2,False,False,False
17049,Aim For The Moon (feat. Quavo),HipHop,True,30,6,False,False,False
17050,Just,Country,False,4,1,False,False,False
17051,Chills Me to the Bone,Alt,False,21,5,False,False,False
17052,Centerfold,Country,False,10,1,False,False,False
17053,Ai Bine,Alt,False,7,2,False,False,False
17054,Till Forever Falls Apart,Instrumental,False,24,4,False,False,False
17055,Marquee Moon - Remastered,Indie,False,25,4,False,False,False
17056,Martialisk - Svitjod Edition,Acoustic_Folk,False,28,4,False,False,False
17057,Almost Like Being In Love,Blues,False,25,5,False,False,False
17058,Sludge,Alt,False,6,1,False,False,False
17059,Tiw√†yyen,Alt,False,9,1,False,False,False
17060,Zombie,Country,False,6,1,False,False,False
17061,The Age Of The Understatement,Country,False,29,5,False,False,False
17062,Lights Up (feat. Channel Tres),Alt,True,30,5,False,False,False
17063,Caution,Indie,False,7,1,False,False,False
17064,Remembering His Violin,Rock,False,22,3,False,False,False
17065,Understanding in a Car Crash,Country,False,28,5,False,False,False
17066,Wahan Kaun Hai Tera Musafir,Pop,False,27,5,False,False,False
17067,Rookie,Country,False,6,1,False,False,False
17068,Silent Lucidity - Remastered 2003,Country,False,33,5,False,False,False
17069,Kadam Kadam Badhaye Ja,Pop,False,22,4,False,False,False
17070,Outro,HipHop,False,5,1,False,False,False
17071,Mess It Up,Instrumental,False,10,3,False,False,False
17072,Snowblood,Acoustic_Folk,False,9,1,False,False,False
17073,T.N.T.,Country,False,6,1,False,False,False
17074,◊ê◊™◊î ◊ë◊õ◊ï◊ú◊ù,Instrumental,False,17,2,False,False,True
17075,Control,Country,False,7,1,False,False,False
17076,Kebab Spider,Alt,False,12,2,False,False,False
17077,Protecting My Energy,HipHop,False,20,3,False,False,False
17078,SugarCrash!,Instrumental,False,11,1,False,False,False
17079,Yarabi,Blues,False,6,1,False,False,False
17080,Waltz At Midnight,Blues,False,17,3,False,False,False
17081,Soul Meets Body,Country,False,15,3,False,False,False
17082,Mouth Full of Glass,Acoustic_Folk,False,19,4,False,False,False
17083,Creep,Rock,False,5,1,False,False,False
17084,Summertime Blues,Country,False,16,2,False,False,False
17085,Union,Alt,False,5,1,False,False,False
17086,Can‚Äôt Find My Way Home,Country,False,24,5,False,False,False
17087,Dallas Girl,Indie,False,11,2,False,False,False
17088,Ek Ladki Bheegi Bhagi Si,Pop,False,24,5,False,False,False
17089,◊ê◊í◊ì◊™ 21,Country,False,11,2,False,False,True
17090,I Disagree,Country,False,10,2,False,False,False
17091,Good Life,Instrumental,False,9,2,False,False,False
17092,Sofia,Country,False,5,1,False,False,False
17093,◊û◊™◊ô ◊ú◊ó◊ñ◊ï◊®,Instrumental,False,17,2,False,False,True
17094,◊ë◊™◊ô◊ê◊ë◊ï◊ü,Alt,False,14,1,False,False,True
17095,Mittenwald,Blues,False,10,1,False,False,False
17096,Backroads (Redux),Country,False,17,2,False,False,False
17097,Train in Vain (Stand by Me) - Remastered,Country,False,40,8,False,False,False
17098,The Past,Blues,False,8,2,False,False,False
17099,MURDERER,Indie,False,8,1,False,False,False
17100,Long Road Home,Alt,False,14,3,False,False,False
17101,Oh Happy Day - Live At The Woodstock Music & Art Fair / 1969,Country,False,60,14,False,False,False
17102,Maria de la O,Instrumental,False,13,4,False,False,False
17103,Stay in the Car,Indie,False,15,4,False,False,False
17104,The Boy Next Door - Rudy Van Gelder Edition/Digital Remaster/2006,Blues,False,65,10,False,False,False
17105,Fljótavík,Blues,False,9,1,False,False,False
17106,Mother Mary,Country,False,11,2,False,False,False
17107,Smile (with The Weeknd),Instrumental,False,23,4,False,False,False
17108,MJ-12,Country,False,5,1,False,False,False
17109,Hold Back The River,Instrumental,False,19,4,False,False,False
17110,Your Closet - yonkey Remix,Instrumental,False,26,5,False,True,False
17111,Giles,Acoustic_Folk,False,5,1,False,False,False
17112,Multidimensional Hollow,Acoustic_Folk,False,23,2,False,False,False
17113,Get Gone,Alt,False,8,2,False,False,False
17114,American Idiot,Country,False,14,2,False,False,False
17115,Painted By Numbers,Indie,False,18,3,False,False,False
17116,Wavy,HipHop,False,4,1,False,False,False
17117,Things A Man Oughta Know,Metal,False,24,5,False,False,False
17118,Family Man,Country,False,10,2,False,False,False
17119,Trick Bag,Alt,False,9,2,False,False,False
17120,LOVE!,Country,False,5,1,False,False,False
17121,Possessed by Fire,Acoustic_Folk,False,17,3,False,False,False
17122,Straight To Hell,Acoustic_Folk,False,16,3,False,False,False
17123,Fragile,Blues,False,7,1,False,False,False
17124,Snatch It Back And Hold It,Alt,False,26,6,False,False,False
17125,All I Need,Alt,False,10,3,False,False,False
17126,King of Shadows,Acoustic_Folk,False,15,3,False,False,False
17127,"Blinded By The Light - From ""Super Troopers 2"" Soundtrack",Country,False,57,10,False,False,False
17128,Music Evolution,HipHop,False,15,2,False,False,False
17129,Closer,Instrumental,False,6,1,False,False,False
17130,My Texas Home,Alt,False,13,3,False,False,False
17131,GIRL LIKE ME,Instrumental,False,12,3,False,False,False
17132,"100,000 People",Country,False,14,2,False,False,False
17133,The Cinema Show,Country,False,15,3,False,False,False
17134,◊ô◊ï◊ù ◊ó◊ì◊© (◊†◊¶'◊ô ◊†◊¶'),HipHop,False,29,4,False,False,True
17135,phuck u,Country,False,7,2,False,False,False
17136,1901,Country,False,4,1,False,False,False
17137,Walkman,Alt,False,7,1,False,False,False
17138,Wave,Country,False,4,1,False,False,False
17139,Heat Wave,Alt,False,9,2,False,False,False
17140,Born from the Serpent's Eye,Acoustic_Folk,False,27,5,False,False,False
17141,Combat Baby,Alt,False,11,2,False,False,False
17142,Paramount,Acoustic_Folk,False,9,1,False,False,False
17143,Tired of It All,Acoustic_Folk,False,15,4,False,False,False
17144,Faking Bright,Alt,False,13,2,False,False,False
17145,"Mini, mini, mini",Alt,False,16,3,False,False,False
17146,Swing of Things,Instrumental,False,15,3,False,False,False
17147,Love Sucks,Instrumental,False,10,2,False,False,False
17148,Ek Chatur Naar Karke Sringar,Pop,False,28,5,False,False,False
17149,Someday,Indie,False,7,1,False,False,False
17150,Boys In the Better Land,Alt,False,23,5,False,False,False
17151,Embers Fire,Acoustic_Folk,False,11,2,False,False,False
17152,Physical Education,Acoustic_Folk,False,18,2,False,False,False
17153,Silent Altar,Acoustic_Folk,False,12,2,False,False,False
17154,Sing To Me,Indie,False,10,3,False,False,False
17155,Rock & Roll Queen,Country,False,17,4,False,False,False
17156,6am in Brighton,HipHop,False,15,3,False,False,False
17157,On Our Own,Alt,False,10,3,False,False,False
17158,Nothing Natural,Alt,False,15,2,False,False,False
17159,hellboy,HipHop,False,7,1,False,False,False
17160,Dream A Little Dream,Blues,False,20,4,False,False,False
17161,Lose My Breath,Alt,False,14,3,False,False,False
17162,Innocent,Acoustic_Folk,False,8,1,False,False,False
17163,I Had Too Much to Dream (Last Night),Indie,False,36,8,False,False,False
17164,"North, South, East and West",Country,False,27,5,False,False,False
17165,Yaad Aa Raha Hai,Pop,False,16,4,False,False,False
17166,Good Morning Heartache,Blues,False,22,3,False,False,False
17167,Rise - Kenny Leckremo Version,Country,False,29,5,False,False,False
17168,Forever (Remix),Instrumental,False,15,2,False,True,False
17169,Great Day,Rock,False,9,2,False,False,False
17170,From The Ritz To The Rubble,Country,False,27,6,False,False,False
17171,Preacher Man,Instrumental,False,12,2,False,False,False
17172,Aisi Deewangi,Pop,False,13,2,False,False,False
17173,Storm Came,Alt,False,10,2,False,False,False
17174,Together,Alt,False,8,1,False,False,False
17175,◊õ◊™◊ë◊™◊ô ◊¢◊ú◊ô◊ô◊ö ◊©◊ô◊®,Instrumental,False,28,3,False,False,True
17176,Loving Cup,Country,False,10,2,False,False,False
17177,Colours,Acoustic_Folk,False,7,1,False,False,False
17178,New Friends,Country,False,11,2,False,False,False
17179,Love Falls,Country,False,10,2,False,False,False
17180,Our House (The Mess We Made),Country,False,28,6,False,False,False
17181,Everlasting Light,Alt,False,17,2,False,False,False
17182,Nobody Knows You When You're Down And Out - Live at LOCKN' / 2019,Alt,False,65,14,False,False,False
